,ROL,GE,COC,RQ,SSB,PT,cluster
0,0.9312254654574806,1.1215654656306986,1.1336420653435362,1.0240817440775396,0.27628243420534276,0.9206817030907266,0
1,0.3360620825755644,0.07179999669600479,0.5055430831937391,0.4052122008939904,-1.759974030484652,-0.9806214100132766,0
2,-1.7162254446034568,-1.889082671691442,-1.3481148885166374,-1.7460962111250142,-1.6513901581485544,-2.106923491754719,2
3,-0.8337418079164779,-0.5224068725123124,-1.1030030906045214,-1.0682867114477934,0.5734663056352605,0.4496215713179689,1
4,-0.8953104337318483,-0.8591240983970256,-1.2408784769300867,-0.773586928979437,0.7513344754973352,0.5072686265636644,1
5,-0.03334967231665929,0.05199310105572753,0.12255589895605805,0.25786230965981194,0.8669963898467413,0.6599024091055641,0
6,1.362205846165075,1.2404068394723615,1.026405653756985,1.2009016135585537,0.40408774459247476,0.8689036387270918,0
7,0.8491339643703197,0.7848482397459852,0.9038497548009271,0.6999119833623468,0.5391968388560399,-0.3188330470370052,0
