,TIME_PERIOD,ROL,GE,COC,RQ,VAA,CPI,FOP,JI,IUI,CFI,PR,DI,EDBS,DBP,DBD,SSB,DWCP,PMSI,PT,EC,ELFE
14,2014,2.12,2.03,2.16,1.88,1.54,89.0,0.985,0.981,86.5,60.7,90,9.03,80.200594263497,3.0,17.0,92.362865848926,73.42169094738749,62.0,88.454135134356,66.39798440495498,8.183333333333332
15,2015,2.05,1.84,2.22,1.83,1.54,90.0,0.969,0.978,86.4,60.0,90,9.03,79.97823699065317,3.0,17.0,92.360985897353,73.423990449768,62.0,88.355974815561,66.397984404955,9.2
16,2016,2.01,1.84,2.19,1.81,1.53,89.0,0.969,0.978,87.7,59.9,90,9.03,79.867020753668,3.0,17.0,92.372939383773,73.446839539059,62.0,90.3095435282,66.397984404955,7.9
17,2017,2.02,1.98,2.16,1.81,1.56,85.0,0.977,0.978,87.5,58.5,91,9.03,79.860022607856,3.0,17.0,92.39359896538,73.340150753081,62.0,90.234946351183,66.397984404955,8.2
18,2018,2.03,2.01,2.17,1.78,1.59,85.0,0.984,0.983,88.9,59.6,89,9.14,79.746608503342,3.0,17.0,92.410229387835,73.359369199761,62.0,90.135734727373,66.397984404955,8.3
19,2019,2.01,1.97,2.11,1.84,1.56,86.0,0.979,0.978,89.6,59.8,90,9.25,79.803901895105,3.0,17.0,92.431873861911,73.407575580637,62.0,90.641568800953,66.397984404955,7.3
20,2020,2.02,1.9,2.17,1.85,1.61,85.0,0.983,0.981,92.2,57.0,92,9.2,80.391273920451,3.0,17.0,92.38874889086298,73.552220162019,62.0,90.897459634658,66.397984404955,8.2
