GDPC,VABI,EMP,QOA,QOR,YUA,REST,EBSG,GGFC,LBGD,FDI,PC,ARP,CO2C,PAM,ROL,GE,COC,RQ,SSB,PT,EUPC
-1.1006665533965465,1.93370258653095,3.211646364981675e-15,0.38104897002412325,-0.23221403689198025,-1.2896124074832283,-1.8580933392125547,-2.3438540316784304,-0.17552629289060281,0.7519261588902171,1.51800224773466,-0.3732202940740857,-1.2267288696128225,0.21984511595387854,-2.4730971786365887,-1.5738606938576183,-1.357727089418197,-1.761870733531661,-0.9178744907581898,-1.3971302242431227,-1.1428760731412673,-1.5773261585966714
-0.8124130825298779,1.6412711934827917,3.211646364981675e-15,1.0699653198028354,1.1094670651505667,-0.6729730108581216,-1.494726245280315,-2.067304679668634,0.7309991070335895,-0.10332153815145369,0.15475624289620235,-0.09939376438304587,0.18646278818115,0.735268213042096,-0.9252409950122118,-1.6540574171115088,-1.96116135138184,-1.7161078573360333,-0.6442224686687913,-1.3676326596923771,-1.0550356549387385,-1.3959898197524927
-1.207488188554207,-1.075091524164549,-1.35599712867912,-0.20945075835763202,1.5007907199129775,1.344780498663145,-0.9602354528643401,-0.24820679545538557,2.624957353400143,-2.206550838811576,-1.9643030231282028,-0.5417289277301102,-0.2846010977501732,-2.368134939026916,-0.6134469440338551,-1.333270524095944,-1.1766968108291045,-1.1669533429885026,-1.4651785349369868,-1.2192821358647765,-0.9624116026681373,0.5266692466773862
-1.1132250132129697,-0.30177295143719507,-1.9661958365847245,-2.341810888625074,1.444887340661201,2.110606846084649,-1.0032871428309762,-0.2988987294720176,1.8083257652704186,-1.621085425082231,-0.12345722747899313,-2.195219895479851,-0.12757980243973216,-0.9562942484558208,0.5565282917210251,-0.8520901845725954,-0.8749796798472828,-0.5262730762497169,-1.3739611942405208,-1.1466895436124436,-0.654209448325149,0.11867115270346636
-0.8030178996057221,1.0889007843918266,-1.3785970808237706,-1.8169222411746264,1.221273823654115,1.7189911002441076,-0.9209744777375325,-0.4240876840669952,0.5824414466395205,-1.0843368527730965,0.5025230808651968,-0.8576826158351561,-1.1482182219576034,-0.1596758361508279,-0.24633593940319612,-0.9322869078264868,-1.1163533846327403,-0.7550874572278545,-1.6476132163299182,-0.6867654784912328,-0.8586072275539562,0.3220847798269209
-0.6018521444192473,0.9914236533757724,-1.0169978465093399,-0.17664521789197685,0.8858535481434756,0.984245367571853,-0.516451051258572,0.18949727348344658,-0.10649047033446452,-0.12121033407763356,-0.7818957740336222,-0.1731162916075565,-1.6192821078889266,0.32744281215483967,0.8695175379517385,-0.3709098450492477,-0.331888844080004,-0.43474732385846165,0.08551625690293818,-0.6794932565100339,-0.5576729904086485,0.5352395103691574
-0.44850472592590024,0.6145120801137023,-0.7005985164842107,0.11860464629889933,0.04730285936688248,0.38998401356620555,-0.17745283843952375,0.34548217356385424,-0.7094961742056372,0.052126287624836586,-0.7494375358231828,-0.09939376438304587,-0.049069154784510224,-1.0143956405817165,1.464489901453089,-0.4511065683031391,-0.331888844080004,-0.29745869527157914,0.3591682789923347,-0.7561650949631635,-0.5802430830326384,0.7022186503336822
-0.3038485511655443,0.685995309525474,-0.2711994257358246,-0.30786737975458883,-0.3999241746472949,0.061772721814132965,0.06704826872948616,0.4329102318489173,-0.7420727385889877,0.23609329296685333,-1.1760315237318157,0.0901784484799817,-1.2267288696128225,-1.1003020327917072,1.9117987619293506,0.4310573874896658,0.5732625488654608,0.29745869527157937,0.7240376417781994,0.5001135310079428,-0.5658778296487625,0.5746870770173468
-0.19513378043803267,0.18561270364306942,0.06779985643395535,-0.5375061630141604,-0.2881174161437518,-0.3062217568169793,0.6508183540632477,-0.10620336148010874,-0.38615076823444855,0.5335986663324861,-0.3599386772979091,-0.27843418764257183,1.207101207699021,-0.2884165138019531,0.5311958058280084,0.7518442805052316,1.5991007942036537,0.43474732385846165,1.3625590266534626,1.0082610725759804,-0.4192652076100501,-1.691636416801172
-0.047807454207563924,-0.4382409348596697,0.4971989471823446,0.38104897002412325,-0.6235376916543861,-0.5362183059614245,0.6139942670477593,0.21078537265382766,-0.4904445153121548,0.7638294479684883,-0.24865328914783086,-0.4890699797126025,0.9715692647333581,-0.28781089370146096,0.19774533164830263,0.9122377270130144,0.8749796798472828,0.8923760858147376,0.08551625690293818,1.1158242467570145,0.7954283596713699,-1.0732830758818017
