3,2,0
17,4,1
17,5,3
14,7,0
10,8,1
14,9,1
23,10,2
6,11,0
9,11,0
14,12,2
22,12,0
14,13,0
10,14,3
13,14,0
12,15,0
14,18,0
17,20,2
6,21,0
21,23,0
