GDPC,GDPCG,VABI,EMP,PAG,QOA,QOR,YUA,GGAG,REST,CO2,EBSG,FDI,GGFC,LBGD,PC,ARP,ROL,GE,COC,RQ,SSB,PT,EUPC
-1.1901199018113433,0.6205495222016334,2.1957680507093915,-0.2857038863347764,0.8174281918238397,0.7891448775069917,1.0125856734352543,-0.9813526029667768,-0.376746593636364,-1.4303316241015533,1.7573467596650305,1.7486122911200699,1.7130502582241935,-2.41435014742237,1.9165031426761432,-0.6000876744360641,-3.220094741371251,0.17537274747488973,1.5538963924447144,1.0844961826122423,-1.9198635993117341,-1.3591548158808164,-1.2302399224221316,-1.5415268407085714
-1.0910612421592831,-0.9918630016189176,1.3164501201606364,-0.049259290747375624,0.43466419723966077,0.7345763487432068,0.8829747072355387,-0.5945123652827781,-0.00565518876164722,-1.319301224588339,1.5261986536988055,1.1915426147569408,1.3207596015142655,-1.514218301170163,1.1415558232503809,-0.4270894259499916,-1.2127629545424192,0.48714652076358333,1.099493269849915,0.7878818420687232,-1.2171684257074407,-1.2144998771619255,-1.1256401045831255,-1.3536793364668986
-1.2675898005644788,-2.3021315792984436,-0.523042562136757,-1.7043714598591921,-2.063033055555405,0.8437134062707718,1.2718076058346794,1.3641208381488383,-1.3219610882518074,-0.8258681310496695,0.5467014002773725,0.9790369948225883,-0.3944382332977562,0.5770353217282213,-0.5940529103909767,0.04865575738670741,-0.6105634184937695,0.9028448851485081,1.6837258560432287,1.2328033528840052,-1.116783400906827,-1.168296860489563,-1.1256401045831255,0.18367492970838098
-0.9077514696506205,1.5484832644772635,1.0233441433110526,-1.8620011902507962,0.356813893256438,1.7168098664912728,1.4014185720343892,1.2582487730984815,3.278795177420074,-0.9730072708057207,1.7655640870967972,0.7359277247233533,-0.9470812752321806,-0.8894287748477023,-0.34883204319126504,-0.4270894259499916,-0.34291918024992496,0.5910711118598145,1.164408001649172,0.9361890123404861,-1.0163983761062132,-1.0726981557427622,-1.1604803269447626,0.09500498198546867
-0.6808490482368842,0.5916436849530998,0.8919518088612399,-0.8374079427053855,-0.9536662237944796,1.9896525103101783,1.077391156535109,0.4519922777149883,-1.2505599933348135,-0.7291539721613686,0.8617807162805027,0.5519169265755295,-0.6349668111345006,-1.0374287298475262,-0.1808105568058619,-0.8163354850436547,0.05854717711584117,0.48714652076358333,0.9696638062514007,0.19465316098168503,1.292457194307899,-0.34439742152674235,-0.5980632718470723,1.7201073079544003
-0.6948059722126766,-0.7809025026941282,0.2653114445621269,-0.758593077509589,2.1343958342066927,0.4617337049243014,0.5589472917362585,0.7899684853757447,-0.7745526938881874,-0.44744217053113555,0.30304333314636933,0.49594088780327933,-0.7609579709537474,0.1833232752776087,-0.7901373122566783,-0.5568381123145458,-0.07527494200608167,0.5910711118598145,0.8398343426528865,1.8260320339710367,1.3928422191085128,-0.30154278728052497,-0.5980632718470723,-0.6755909296045542
-0.6085928864107674,-0.22478345328541965,-0.8767911548862536,-0.5221484819221771,0.577389754542236,-0.8479109854064454,0.17011439313711765,0.7533204628583133,-0.2708592555961961,-0.328140165323527,-0.05676113813215027,0.05709296200254205,-0.9127200498269313,0.8661326870617553,-1.0899825709673565,0.1351548816297441,0.4600135344816073,0.7989202940522769,0.06085756106180289,1.2328033528840052,1.3928422191085128,-0.25935977788533576,-0.5980632718470723,0.8949857347178433
-0.39732900650759895,0.1639102832473405,-1.2507539529357248,-0.3645187515305841,-1.9657201755763765,-1.1753221579891358,0.04050342693740787,0.4682802877227353,-0.03674137974591669,-0.1693889637272685,-0.29986729521176664,-0.5461642178140845,-1.2849666583837975,0.7996773961525923,-0.9312494423324414,0.697399189209479,0.1923692962377628,1.1106940673409706,-0.653204488730025,-0.6951898606488723,0.48937699590299194,-0.24908922558223964,-0.5940639416586404,1.9180467944841988
-0.006199156935221224,0.9503072287887413,-0.5735780753866826,0.029555574448420895,0.6422650078615884,-1.557301859335606,-0.8667733364605779,-0.5334323277537261,0.5883824920783771,0.0006561610286421543,-0.2749904606733081,-0.41001304168534375,-0.42593602325256796,0.20535151357365683,0.056800367367937296,0.697399189209479,0.660746713164491,1.2146186584372018,-0.653204488730025,-0.10196117956183408,0.38899197110237826,-0.23607689566587814,0.28556762842875616,-1.0605601061245256
0.19464957240684558,0.08085863903125586,-0.8970053601862246,0.5812596308190301,0.2530134879454742,-1.0116165716977905,-1.2556062350597188,-1.127944693036504,0.3634933291765527,0.06062530231300044,-0.35898299404925554,-0.9845940978045037,-0.12241186550620027,1.0536588474137092,0.8425050269706977,2.384132111948685,0.593835653603529,0.7989202940522769,-0.7830339523285392,-0.6951898606488723,0.790532070304833,1.7417903477624517,1.3494162757084307,-1.3559938058800445
