20,2,0
5,4,2
17,5,1
8,8,1
12,8,0
23,8,1
8,12,0
1,12,1
12,12,1
13,14,0
12,19,1
11,20,2
14,20,0
14,21,1
19,21,0
19,22,0
17,23,3
