GDPC,VABI,EMP,QOA,QOR,YUA,REST,EBSG,GGFC,LBGD,FDI,PC,ARP,CO2C,PAM,EUPC
-1.1901199018113433,2.1957680507093915,-0.2857038863347764,0.7891448775069917,1.0125856734352543,-0.9813526029667768,-1.4303316241015531,1.74861229112007,-2.41435014742237,1.9165031426761432,1.7130502582241935,-0.6000876744360641,-3.220094741371251,1.7671822292953552,1.884165393155328,-1.5415268407085714
-1.0910612421592831,1.3164501201606364,-0.0492592907473756,0.7345763487432068,0.8829747072355387,-0.5945123652827781,-1.319301224588339,1.1915426147569408,-1.514218301170163,1.1415558232503809,1.3207596015142655,-0.4270894259499916,-1.2127629545424192,1.5282119911307608,1.892966050254004,-1.3536793364668986
-1.2675898005644788,-0.523042562136757,-1.704371459859192,0.8437134062707718,1.2718076058346794,1.3641208381488383,-0.8258681310496695,0.9790369948225884,0.5770353217282213,-0.5940529103909767,-0.3944382332977562,0.0486557573867074,-0.6105634184937695,0.7194189137343256,0.6334339772120208,0.1836749297083809
-0.9077514696506204,1.0233441433110526,-1.862001190250796,1.7168098664912728,1.4014185720343892,1.2582487730984817,-0.9730072708057208,0.7359277247233533,-0.8894287748477023,-0.348832043191265,-0.9470812752321806,-0.4270894259499916,-0.3429191802499249,1.5700784134166277,0.6048849455269367,0.0950049819854686
-0.6808490482368842,0.8919518088612399,-0.8374079427053855,1.9896525103101783,1.077391156535109,0.4519922777149883,-0.7291539721613686,0.5519169265755295,-1.0374287298475262,-0.1808105568058619,-0.6349668111345006,-0.8163354850436547,0.0585471771158411,0.8385903859901515,-0.0658336666427211,1.7201073079544005
-0.6948059722126766,0.2653114445621269,-0.758593077509589,0.4617337049243014,0.5589472917362585,0.7899684853757447,-0.4474421705311355,0.4959408878032793,0.1833232752776087,-0.7901373122566783,-0.7609579709537474,-0.5568381123145458,-0.0752749420060816,0.3723568876911454,0.7941015514020447,-0.6755909296045542
-0.6085928864107674,-0.8767911548862536,-0.5221484819221771,-0.8479109854064454,0.1701143931371176,0.7533204628583133,-0.328140165323527,0.057092962002542,0.8661326870617553,-1.0899825709673563,-0.9127200498269312,0.1351548816297441,0.4600135344816073,0.051731810849891,0.8725905196606722,0.8949857347178433
-0.3973290065075989,-1.2507539529357248,-0.3645187515305841,-1.1753221579891358,0.0405034269374078,0.4682802877227353,-0.1693889637272685,-0.5461642178140845,0.7996773961525923,-0.9312494423324414,-1.2849666583837975,0.697399189209479,0.1923692962377628,-0.1920212689910417,-0.2947858995857706,1.9180467944841988
-0.0061991569352212,-0.5735780753866826,0.0295555744484208,-1.557301859335606,-0.8667733364605779,-0.5334323277537261,0.0006561610286421,-0.4100130416853437,0.2053515135736568,0.0568003673679372,-0.4259360232525679,0.697399189209479,0.660746713164491,-0.2387895561796248,-0.1906695161390302,-1.0605601061245256
0.1946495724068455,-0.8970053601862246,0.5812596308190301,-1.0116165716977903,-1.2556062350597188,-1.127944693036504,0.0606253023130004,-0.9845940978045036,1.0536588474137092,0.8425050269706977,-0.1224118655062002,2.384132111948685,0.593835653603529,-0.3742500615256722,-0.2855812491547575,-1.3559938058800445
0.3978154868639723,-0.6948633071865117,1.0541488219938429,-0.4659312840599797,0.0405034269374078,-1.5432889482340608,0.1867672891525117,-1.5486333231966818,0.7786646988614397,0.8987035059631017,0.3128303229602895,1.4758913073968052,0.3261914153596856,-0.5530878633757538,-0.4932233060944231,-0.295661457072448
0.6576397510827052,-0.6645419992365535,1.5270380131686443,-0.4659312840599797,0.6885582579359683,-1.7387450683270291,0.2704377621381139,-1.7244389329760692,0.7681941651347197,0.7753038709101953,-1.0215305969435535,0.7838983134525157,0.7276577727254506,-0.9319297500821656,-1.024338953197437,0.7028417157999077
0.9750546231221138,-0.5634709727366989,1.2905934175812437,-1.0116165716977903,-1.2556062350597188,-0.6433763953060204,0.5677383591154743,0.1635186096875361,0.1171823287771893,0.7739282263782831,-0.1310021718575125,0.22165400587278,1.19603518965218,-1.007698909651009,-1.1842734585517407,-0.0811966371679589
0.8948085914505558,-1.048611899936012,0.1083704396442286,-4.846658964277608e-15,-1.2556062350597188,0.9080565579319124,1.2579402265765598,0.3497348720459055,1.196724924522763,-2.154105510648141,-0.0107378829391403,-1.7245762895955348,0.5269245940425693,-1.2469510392462542,-1.33200443511068,0.2199156776998019
1.568541118955712,0.2147759313121978,0.2660001700358329,-4.846658964277608e-15,-1.2556062350597188,1.193096733067492,1.6401838512617375,0.4578226501436788,-0.0125663484606381,-0.6196256870382619,1.6214203238101956,-0.8595850471651727,0.2592803557987236,-0.9463289239423144,-1.3463962921102155,0.1485233556417476
2.1557893406069795,1.1850577857108238,1.5270380131686443,-4.846658964277608e-15,-1.2556062350597188,-0.0244320150116219,2.238284570702549,-1.5173029202047397,-0.6779528567552499,0.3034960701142436,1.6786890328189443,-1.0325832956512453,0.4600135344816073,-1.356513259114432,-0.4650356606242317,0.481108615033252
