GDPC,VABI,EMP,QOA,QOR,YUA,REST,EBSG,GGFC,LBGD,FDI,PC,ARP,CO2C,PAM,EUPC
-1.2163589979090552,1.0125509118524652,7.146179475128373e-15,1.4875760240971123,1.5081632235510711,1.9355084322126193,-1.4576434284057276,0.5739554963701408,-1.733416352060516,0.3154911788860437,-0.6997111736991842,-0.8610666350216389,-1.0768262306348702,0.942835076337167,0.4116268818933024,-1.8855535314309768
-1.0066634497831226,0.3573106857800869,7.146179475128373e-15,1.3780095180729626,1.4816684642184177,1.463077165933776,-1.447322029795106,0.0487850080870297,-1.3911561338110343,0.2390423711645151,-1.3402918256773106,-1.2637366271820714,-1.0768262306348702,1.0172477236511115,0.9916213679799558,-1.575684704277198
-1.940307914058108,-3.230129551966161,-2.0437979090318983,1.2136597590367388,1.3491946675551485,1.6647893919854173,-1.2036744686534613,-0.8311492667101616,0.0331537164647668,-0.8325062639375163,-0.5321746954895205,-1.2062123425877236,-0.5599496399301314,0.1129565136959036,0.4985362640847163,0.6967000308003324
-1.1963879933256332,0.3573106857800869,-1.6415037687655143,1.2136597590367388,1.1637313522265704,1.192358125706574,-0.9484544302817264,-0.5402542492305575,-0.3309963323004035,-1.5138563269201444,0.3055076955587988,-0.6884937812385965,-0.3876574430285527,0.8409440385321648,0.2066431808263058,0.4364161013890164
-0.5323520909268467,0.7668358270753212,-0.9374890232993373,0.7753937349401391,0.4483728502449156,0.4014338709251402,-0.6973003974232662,-0.7579471389897575,-0.7491291382599378,0.1936867120969141,0.3744933042333661,-0.1420130775922954,-0.0430730492253923,0.6585458729388627,0.5304061807166226,0.8475319514463681
-0.4724390771765802,1.2091229796741736,-0.7363419531661488,0.501477469879763,0.2894042942489908,-0.0285316635533575,-0.3598219398214256,0.2684060221788914,-0.5723828575175406,0.4735518822460767,-0.3449280433728371,0.1743704876766157,0.4738035414793466,0.8181497043723532,0.3465179945289765,0.9339173153901166
-0.4275043168638803,0.1115956010029487,-0.4849081154996579,-0.2380964457832474,0.0774462195877592,-0.1877781578046523,-0.2947658516090224,0.039461540979962,-0.269498330969143,0.5407242203570908,-0.404058565093895,0.3469433414596582,0.4738035414793466,1.0582152068010031,0.5880834217725216,1.8902048610529727
-0.0830044877998483,0.2754056575210448,-0.2837610453664623,-0.6215792168677711,-0.2669856517367415,-0.2992507037805591,-0.0995975869718129,0.701920802612012,-0.3022506431016488,0.8303672152288057,-1.7049300429571672,1.0084726142946543,1.5075567228888185,0.4080515264834505,0.8293648526751205,0.801911083037721
0.0917418023050955,0.1279766066547607,-0.1329007427665692,-0.5941875903617342,-0.6909018010592046,-0.4478807650817683,0.0630426335591945,1.464510223095596,-0.213940789121215,0.8275033453073057,-0.3449280433728371,2.935536148205295,1.5075567228888185,0.3979271704526542,0.3597764115522235,-0.1166766694189818
0.3913068710564277,0.6194067762090372,0.1688198624332169,-0.731145722891921,-1.008838913051052,-0.5805861769578478,0.0580383190813174,1.330651774287246,-0.0350533071258401,0.862113245147023,-0.5223196085360108,0.6920890490257432,1.162972329085661,0.3676707769129443,0.63843220930769,-1.658276799486249
0.8855892344961259,0.4555967196909469,0.5208272351663056,-1.005061987952297,-1.2737865063775902,-0.7451408876841865,0.2416341064884356,1.1766555537495211,-0.0865325540403288,0.8017252490234084,0.7095662606526941,0.4332297683511794,0.4738035414793466,0.1011835121744253,0.2968538708986174,-0.5868434635197672
1.0803065291844918,0.1607386179583787,0.8728346078993943,-1.552894518073047,-1.2737865063775902,-1.0370927938115613,0.613204456470815,0.2250626317132136,-0.0496158008979275,1.0885729164389388,1.8034809124922635,0.260656914568137,0.3015113445777649,-0.3498515130453316,-0.2125227062120316,-0.2813676429736035
1.2650383215811467,-0.3470725572477154,1.2248419806324828,-1.8268107831334208,-1.8036816930306692,-1.2281885869131155,0.8027428673204119,-0.0767065653037167,0.2970175901261552,0.8804401883603601,-0.2562322607912506,0.0017976338935733,-1.7659950182411848,-1.1240864228938894,-0.2459062217667096,-0.0869308051852349
0.4512198848066941,-0.7565976985429497,0.5208272351663056,2.432865154314842e-15,2.3532073474411706e-15,-0.1665452919044796,1.3732347177984086,-0.3312423428205654,1.878268552910626,-1.7900847763348198,2.286380173214236,-0.5446830697527278,0.4738035414793466,-1.9451561068709229,-1.9527341604981323,-0.1181618732712059
1.240074565851869,-0.8712647381056157,1.1745552130991803,2.432865154314842e-15,2.3532073474411706e-15,-0.8035312689096612,1.439541884630281,-0.4928977702430545,1.828882472911023,-1.7091117779884657,0.7489866084667327,-0.2282995044838166,0.3015113445777649,-1.5233175455950774,-2.9034601959008732,0.2417110425432923
1.4697411185612237,-0.2487865233368555,1.77799642349876,2.432865154314842e-15,2.3532073474411706e-15,-1.1326406903623385,1.9171411476126827,-2.799211719775798,1.6966499067929866,-1.2076593790755363,-0.0788406956280771,-0.9185909196159864,-1.7659950182411848,-1.781315533946847,-0.38323935185832,0.4611031039033981
