3,3,1
15,4,2
11,5,2
15,7,2
12,8,0
1,9,0
4,9,1
15,10,0
4,10,2
15,11,1
14,11,3
8,12,0
4,12,2
6,12,3
9,12,3
6,13,0
14,14,4
3,15,2
8,15,3
