5,0,0
15,1,0
8,1,0
5,3,0
5,4,0
4,5,0
6,5,0
8,6,0
15,7,0
13,8,3
10,10,4
7,10,3
15,11,0
12,11,1
14,12,3
15,12,3
10,12,0
3,15,0
11,15,1
8,15,2
10,15,2
