GDPC,VABI,EMP,QOA,QOR,YUA,REST,EBSG,GGFC,LBGD,FDI,PC,ARP,CO2C,PAM,EUPC
-0.0442355264404603,1.993086620562367,0.0,1.5074815155226573,1.967246466018455,-1.9833166648372529,-1.5471922283612631,-2.152114608168297,-0.6242551813343598,1.821767363797074,0.8200825675713566,-0.0266737806234873,-1.3413616559888966,1.925947504607809,1.5822234357071006,-1.2953393896634924
-0.2482393660247011,2.6061296915497447,0.0,1.4754925178457845,1.400381133630201,-1.1708057125283922,-1.439398962237934,-1.6523623986376454,-0.1351104145868928,1.1701448616758818,-0.2297599062129811,0.6134969543402009,-1.1105897581843522,1.5200470292829658,1.3781804987522903,-1.13464939197123
-1.3515254372455947,-0.4702319010414539,-0.1873264989973339,1.443503520168909,0.8931858362301802,0.4583197827575549,-1.249135722409696,-0.8716167180506936,1.818157896568075,-1.0922171145024626,-0.0416773783363082,-0.6134969543402015,1.8894449132746791,1.2402961078356305,0.6563211503750113,-0.5644807307565537
-1.139194910331385,-1.00525130844862,-0.9025731315325964,1.2515695341076702,1.221371028665487,1.3241774137533613,-0.9864234909030898,0.6401903446448234,1.487058447697137,-1.2176120257488718,-1.662606800400725,-0.3467591481053313,2.350988708883764,1.2276775310002694,1.2295769450399066,-0.3099993101098578
-0.9643344764020358,-0.4702319010414539,-0.9621770175772072,1.0916245457233045,1.579391238594912,1.6360503045385797,-0.7831600581755562,0.1988980929278294,0.9378237219585148,-1.0068401355648453,0.9055746256971168,-0.9335823218220456,-0.4182740647707315,0.6382524872336314,0.8982569020549007,1.3524865669702393
-1.039274662371757,-0.4702319010414539,-1.2601964478002363,-0.0279903729672642,-0.0913697410757349,1.4144564084543452,-0.5020308867282809,-0.046013530476305,0.910045143206991,-1.5283686055019714,-2.151621372880075,-0.7201920768341495,-0.6490459625752717,0.0739420611357494,-0.0925654093628121,-0.5096935349336543
-0.8477608537824698,-0.6039867528932464,-1.2601964478002363,-1.0836272963040847,-0.9267502309110598,1.0040973416316883,-0.2707357880616403,0.2504317624558759,0.5152702300418016,-0.7385383703470797,-0.3733865638642585,-0.5068018318462533,-0.8798178603798119,0.2523491258359351,-0.4907205697608309,-0.1658643471077749
-0.7020438255080121,-0.9718125954856748,-1.0217809036218095,-1.3395392777190716,-0.9864202658992988,0.770192673542774,0.0186539226237294,0.4070335303761388,0.4247718341878191,0.1873336131298818,0.1942807020907904,0.2400640256113827,-0.4182740647707315,-0.2303716287040292,-0.3276869566085637,2.550125588875296
-0.4272631436190348,-0.7934727930166194,-0.6045537013095675,-1.2755612823653235,-0.5090599859933987,-0.0710434134436719,0.1756041681475217,0.4362449598268266,0.2514406334430912,-0.7240631237422833,-0.2331795885380115,1.6271006180327074,-0.1875021669661912,-0.4926975519695826,0.0947817984052683,0.6089251407556796
0.0182146285343072,-0.0466748701774491,-0.2469303850419363,-0.5718033334741108,-0.1808747935580918,-0.0710434134436719,0.3443358384863005,0.1166428816853397,-0.1651655236393886,-0.3158705795232464,0.4131403708927371,0.9869298830690192,-0.8798178603798119,-0.3500283927006288,0.5241193029392013,-1.551798718493541
0.5094891810024788,0.1651036452545552,0.110692931225695,0.3878665968320887,-0.7775751434404667,0.0233391719255392,0.7061745408500384,0.421026286509601,-0.5057001457094008,0.2652899992891143,-0.0690348369365515,0.1333689031174345,0.2740416286428933,-0.6018473669354212,0.135805367729724,0.1705901141666565
0.7925965502214251,0.3434434477236066,0.6471279056271504,-0.5718033334741108,-0.7775751434404667,-0.7399286923646029,0.8107177587485432,-0.4922359235587859,-0.5530293975207181,0.0159150870007565,0.4028813239176459,-0.5601493930932275,0.966357322056514,-0.6215598872266115,-1.162930571925306,-0.4350532511399811
1.0715405757753869,0.4103208736495048,1.123958993983995,-0.5718033334741108,-0.4792249684992806,-0.9369010444394784,1.0627319148484375,0.0991286025098526,-0.6747654171961269,1.2628575021533652,-0.8179452661182126,-1.307015250550864,0.5048135264474336,-1.0062735497191595,-0.6982741394006745,-0.0591944586781674
0.6427161782819829,-0.7934727930166194,0.825939563760966,-0.5718033334741108,-0.7775751434404667,-0.30084449086436,0.3397316035011333,-0.1557607642936576,-0.34668703728554,-0.2579062372483051,-0.3186716466637719,-1.2536676893038898,-0.4182740647707315,-1.2631721916581076,-1.216099551927118,-0.0548622838491924
1.9125359961022568,-0.5259630893130345,1.541186196296237,-0.5718033334741108,-0.7775751434404667,-0.620924562986032,1.668595071426043,0.2558132145638228,-0.9227700518426016,1.1827938933540842,0.9808076368477862,0.1867164643644089,0.043269730838353,-1.0888867457641775,-2.1821548654212606,0.794751945137129
1.8167790918076132,0.633245626735823,2.1968289427868974,-0.5718033334741108,-0.7775751434404667,-0.7358251016963764,1.6515323182457171,2.544694267685279,-2.4170847379884033,0.9753138717789084,2.181116132933462,2.480661597984291,0.2740416286428933,-1.223674532254276,-0.3288333365968293,0.6040560607984484
