6,1,0
6,4,1
1,6,0
14,6,0
14,7,0
4,7,2
6,8,2
3,9,1
1,10,1
12,10,2
15,10,2
13,11,3
15,11,0
14,12,3
12,12,4
1,12,1
12,13,2
10,13,3
7,14,2
10,14,3
6,14,1
1,15,2
3,15,3
7,15,3
10,15,1
12,15,3
