"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Bangladesh","BGD","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","0.689426925177814","-0.917645561855312","-0.0613457090454448","-1.67279281881488","-4.09344297738769","-3.70388089505221","-2.3675413201074","-3.28957586271826","-3.27552251666366","-3.51933634489501","-4.1943711686263","-4.4360972027909","-8.05782875029229","-5.31583784297094","-6.6474701359836","-5.20546834466302","-12.8901113932813","-5.34069426741468","-9.92318863917033","-9.68862458145717","-12.3886635301325","-8.98543278529981","-10.45632446148","-9.10918255889826","-10.0192169058033","-7.45322742425838","-6.6528785816745","-6.70769835337788","-6.82146237933592","-7.24488658318658","-7.14986903932067","-5.56460294780885","-4.76065168170884","-5.08704499839871","-4.86277726200569","-6.48022764869586","-6.663072424334","-5.28477227538213","-4.36540094540208","-4.87065578565318","-4.63331190592","-5.32489865688189","-4.14744285676103","-4.79558750827543","-4.56521625697246","-5.61125106860847","-5.40499730201458","-5.95171296019259","-7.30319706840754","-6.21253041179636","-5.75461729944892","-7.57669992470208","-7.78774502092175","-7.22065450305774","-6.53476020678819","-7.41264873394109","-3.49174117172236","-4.36023689123365","-7.16505583541009","-5.38853982063262","-5.38587125300752","-6.39844690283636","-8.01551440077645","-4.66864374221875","-5.85570026275655",
"Bulgaria","BGR","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","5.01919274165407","1.11582428643324","1.0664185020508","0.208622621131929","1.88501116166576","-0.407113909060509","-3.43628536070974","-1.83705479958282","-0.330420314459996","-1.7377814609694","-3.60867668636237","4.27413411938099","-5.82669322709163","-7.62796922047508","-0.625","9.41633344490808","11.1733182024554","12.6886386168565","6.83748829083314","-4.57538604898403","-5.30799064742676","-9.31873390276496","-7.97500357512782","-10.1799936137189","-11.1506174186701","-14.6550797111868","-17.0917054920237","-18.8224889694362","-19.7334294214169","-8.25494542914658","-3.184432445217","0.158311145300866","-3.27877332561756","-0.558725683671548","-1.14675521447482","0.83619226345342","4.91634670236497","4.346613786491","2.66470297487046","3.33461102342843","2.52406231469894","2.48396000382975","1.114034588007","4.10251159751902","2.32548681826887",
"Bahrain","BHR","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","7.7990625598202","9.78004868476519","10.7334590601089","3.28137910146901","2.32367493872447","10.4913069781589","12.222214607923","13.163674935141","15.6927392088129","9.68638318461315","18.425359249017","-9.35351536433139","-10.8702105719296","2.76617284559214","6.33949415373866","10.1285805911924","10.299945487317","8.41776854963164","0.631669400260733","13.9859181340164","22.5521987293296","20.1952563665723","13.8834983754533","16.034561841249","16.4729818827536","19.4745713029459","22.1737074559594","21.5740078918252","19.2721856154252","18.9674623207343","17.8439436256393","23.7430564940007","17.7072516441675","17.0637944198459","15.875213297365","10.7721469715654","8.35358349345088","8.0784844674498","7.35537278962411","10.7713045765387","5.4478866340877","18.7491208602285","24.781489648666","17.2544332228446","",
"Bahamas, The","BHS","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","16.507713884993","15.148966842864","8.6681866407978","7.50393170074141","5.01226778829303","6.23455616802889","8.55263157894737","5.2814658762432","5.5198864790747","5.91304347826087","5.51952857477998","","-3.33736120182887","-1.79848389134555","-4.21643374175549","-0.967513669990351","0.573415265200517","-2.35900583000921","-5.36716243802858","-9.78137988362427","-5.97407601589297","-8.41184683063036","-2.78895920935674","-3.5498181755148","-4.35570335051329","2.07292741038333","0.556927832750288","0.42847882287591","-3.87649702120738","-10.9321596301852","-7.82890734333238","-8.44195325859775","-8.13968398991781","-8.76902778988407","-13.4631520935013","-7.99690310063057","-4.83518371788874","-5.81106193498577","1.98519970264243","-1.50914493009789","-4.88234018108927","-1.65064902646031","1.17496422384575","-6.87335958005249","-9.99003073855612","-1.6651315410742","-0.926574685848618","-3.67528169369916",
"Bosnia and Herzegovina","BIH","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-70.9506488399528","-51.0561346178411","-60.2646310347599","-44.963694955646","-71.0602146060908","-66.5326480069873","-41.5901056432348","-41.8982933598036","-40.4754551633488","-39.3934868033052","-36.7401988261453","-35.7226170396379","-27.3132573721053","-29.3487480003977","-32.4667419946643","-23.7287366547885","-21.5771315890415","-23.7644040915759","-23.444025986971","-20.4451476719193","-22.5740404709218","-18.0622385792385","-16.4266163953504","-15.9970567932744","-14.4629640705243","-14.4359856575175","-13.7482809731931","-11.3392657041493","-13.5917629595621","-11.7539933697759","-14.3324396492937",
"Belarus","BLR","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3094688221709","0","2.17391304347826","-15.7360406091371","-12.8365087393919","-4.38786520926172","-4.07529230239941","-5.79641795927269","-4.85543913717794","-2.42843508927769","-3.18752326523462","-3.54971700090839","-3.74702639421845","-3.82909246050847","-6.36384367036194","0.711265754889952","-4.17248035121804","-6.26777254843036","-7.72396810867951","-10.8827211799737","-13.1722022833906","-1.04353203469544","4.4685452434157","-3.1488090223703","-0.769416253088418","0.106706932202393","-0.190628653277022","0.211445679453646","1.51635427490421","-0.661238116232138","3.09001822058124","5.64934220568863","6.07816621159176","0.468782258027518","-1.79003904507459",
"Belize","BLZ","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","-9.56724242424242","-14.8281817833174","-14.7475228324281","-10.6739008201411","-5.92363371792664","-8.83967386007657","-2.66600304975923","-2.50757437348424","-5.05290449638154","-7.99656831602525","2.28456547564653","-7.28521185731033","1.72351885098743","1.19545726240287","2.13647546290302","3.05231670838166","3.93723923135688","2.17540645752233","1.02205486820871","-5.19870032491877","-10.8437966458864","-9.37926330150068","-5.8249307034106","-5.23340209336084","-1.82032337509369","-1.55937489406421","4.71357194481979","5.21352000468631","2.2140433607453","1.30293159609121","6.41576444979091","6.54059823212282","7.51544987954331","3.36981921042922","3.85829533497019","-0.934771209046761","-1.87483260423176","1.89736575034197","2.46375231658127","1.59108989657916","-6.38813422424554","-3.8421020016112","-1.984754276882","4.05241371439751","",
"Bermuda","BMU","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9949051371567","28.8080471545336","27.2427843142911","26.956275491992","25.8057389567926","26.6461804052301","25.910203769295","24.683870049995","25.4030423844416","25.9267471457062","25.0756022187879","24.3920847040968","25.4004727482706","26.8716630210454","32.1028484888978",
"Bolivia","BOL","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","-7.7249386023666","-6.9376026272578","-10.4561666979538","-9.36192468619247","-3.17190159368714","-5.22284122562674","-5.22012578616352","-3.51932286446152","-4.25824175824176","-2.8341180731619","0.240026485681179","-3.01167793484942","-2.9066985645933","-0.605413105413105","8.49474135059249","-6.27831580697452","-2.20974262352059","-2.87081339712919","-7.51309805590277","-3.22137235339763","2.24161640856021","0.31288504935554","-0.339541047638976","4.27777556625931","-2.16500398331746","-3.79292424752066","-4.38333286342637","-4.36170591982827","-4.37135810315474","-0.658253315360856","-1.14930830647028","-5.48627514692132","-9.01933432742773","-9.30559530977456","-5.53422701721605","-4.63514385289323","-4.69255021468779","-8.24845702786466","-12.8837931687789","-10.4064577820247","-9.0482850743128","-5.28352397101824","-6.08135020423517","-0.766367540183534","4.81251494706804","3.45434449993905","9.00558010465893","7.52940205843241","6.94609108893797","2.81817573809572","6.8632860319386","5.70300828230978","9.38363208136917","6.95405152347145","1.32170641935031","-6.19625313227573","-7.4250234237644","-6.89636402149998","-5.13237449423726","-6.46278216009154","-4.95808304525693","-3.37070474370408","-2.53278906255046","-5.39375934291692","",
"Brazil","BRA","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","-0.0518444035392101","-0.0529632685754291","-1.3678927074149","-0.0736935356743516","0.716187969763428","2.1142937570739","0.79711370749194","0","-0.608877474024605","0.0672060765627429","-0.420322156161927","-1.73647597852929","-1.58772469347878","-1.1664422780834","-5.62152244708184","-3.79831671558255","-2.38922183919798","-0.66472709427916","-1.19191543987775","-2.08532250947253","-2.23061774543479","-0.387243250772394","-0.690201321086754","2.58715860865495","6.24075040520321","5.44739160821144","2.57390399475612","3.39456671559616","5.56747238560841","3.46834169656466","1.23887388797918","0.763195435092725","2.48324853329106","1.40722276336528","0.351393057937806","-1.92670992225409","-2.17517210961447","-2.6089101107068","-2.37758425376977","-1.85236995626965","-2.26366534803512","-2.19286368220403","0.842823140524155","2.22118269421297","3.41327054511701","3.40086332879323","2.70693271597013","1.36273883261835","-0.189568391678627","-0.403233336535072","-1.04100856266554","-0.769379818781117","-1.35919546987673","-2.3014960354295","-2.66152017502132","-1.15324310058813","0.39967600829311","0.718201365447856","0.393795614628458","-0.644419487260711","0.60502547502016","0.562529977933522","0.445464030534397","2.27241877640431","0.498139722409303",
"Barbados","BRB","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","33.648835510043","31.1836894895932","35.1226165889388","36.9709519817085","38.1362323722391","37.5385314470155","37.3000250290371","37.0236596915257","34.4282298232717","33.6031702827066","","","","","","15.9372791125121","14.3046569481796","15.6123591251856","6.58708579959321","1.98537391580832","1.69042445107679","2.39142568177064","-0.471974166626472","-0.872860955483382","-5.0592540866076","5.40510060316037","26.8852593987945","24.759355262826","20.0957664384989","27.7561611536006","30.6502034825351","35.5234990924077","38.7501889700374","32.9168134870242","42.1408563143343","29.1201215245235","39.444958474415","39.4747546082019","34.6785598462665","25.1486359707797","33.9332027617923","14.5298342238472","11.8357534149554","13.9697526171113","9.96841779914064","7.38242272729117","4.4212191697359","13.2147092445392","25.8047479251585","16.5429705687289","15.3733503353537",
"Bhutan","BTN","External balance on goods and services (% of GDP)","NE.RSB.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","-25.3538816638634","-34.2950468195063","-35.8184536014926","-35.6275210726974","-33.9665030921107","-38.1248791159728","-36.6360941774848","-15.1679251086318","-21.9413959913576","-10.3403007740987","-5.29294357893163","-9.05363518997602","-24.9706386969559","-13.0373876791118","-10.3488535282614","-5.07124720143218","-10.6158467296759","-10.6084977186988","-16.9237763887613","-20.5563879526966","-18.0236747922869","-20.6111472132501","-24.4428532765654","-24.1362218329921","-29.7568714756068","-24.9346249502441","-4.53193426779539","-2.21476848415492","-8.75628105931531","-16.6268253895643","-26.2365762183213","-26.9491964737426","-22.4688075737212","-20.1838063917156","-19.5555733876431","-26.5669784505488","-22.1390850233587","-19.8955856385466","-21.3602819434618","-13.208510180631","-15.6990800105632","-19.1849668860751","-34.5735366050386","-24.9078574432065","",
