FDI,QOR,QOA,EIAP,PDPS,PGP,VABI,GCFP,GGFC,GDPCG,EII,EBSG,GDPC,EIS,LBGD,EMP,LTU,FEM,LFG,EPFRG,GGAG,EC,DI,CFI,COC,CPI,EUPC
1.0943719278016464,-2.3867555162091434,1.1714206045745819,1.6248672562350563,1.876629726513673,-1.1009411113178802,2.236930694423176,2.904971820197147,-2.8461856064374165,1.1482252364850867,2.269675099809541,-2.702926231209832,-0.9535438002287075,-2.2538275736355735,2.110672023135039,0.0,0.0,0.0,-0.26997462357802,-0.7386902281682137,1.6817452194752618,-0.34140026534783935,-7.784361920835869e-15,0.0,-1.2413095036175446,-1.1137070295367113,-1.6328529249632808
0.048856972073121036,-1.6074067762224833,1.4565797005706052,0.1787148562483565,1.876629726513673,-0.6558798109978862,1.7019510588727065,0.9506545881978246,-0.44360251533329237,-1.2235089150689265,2.3446369296665264,-1.425630141874611,-0.9117995760951827,-1.934776951482176,-0.8220323979289327,0.0,0.0,0.0,0.5939441718716439,-0.585257333624947,-0.6250702855777944,-0.34140026534783935,-0.8827015306937672,0.0,-1.3330460027301576,-0.851658316704544,-1.4381833227541994
0.3184795673352084,-0.8280580362358245,0.8603379543971001,0.4252181062460892,0.20851441405707477,-0.46848557928420437,-0.44550240777354105,-1.5293604402469783,1.5418795311345501,-2.9830380056444565,0.2835028086137959,0.8928208066192858,-1.3055917307288885,-0.3420047258356128,-0.9429144743638399,-1.433676031318652,0.3013657166790376,-1.1222607295385434,-1.133893419027684,0.6691022564641631,-1.1055767647173245,-0.34140026534783935,-7.784361920835869e-15,0.0,-1.103704754948625,-0.851658316704544,0.3452461167543257
1.0497581170748262,0.27011518829083375,0.03078422059048188,0.7045884562435196,0.20851441405707477,-0.5621826951410452,0.11961692555441922,-1.3942321909487223,0.6218387631291712,0.1617978769674442,-0.3221898293668351,1.2735662292886945,-1.2024445122525593,0.0751042928998873,-0.02283096960311156,-2.182804047683355,2.2565676834259643,-1.8338390906589979,-1.1338934190276744,1.379584513361965,1.9877317453913146,-1.1698208570006667,-0.8827015306937672,0.0,-1.1495730045049315,-1.1137070295367113,0.6079798506613633
-0.5951336871140225,0.12841541738416826,-0.3839926463128272,1.0168259062406486,0.20851441405707477,-0.7261526478905167,1.1142269522116295,-0.4884435716345337,-0.5775674210654124,1.1246389552907219,0.8183942897086363,1.1096564296955584,-0.8726215283065856,-0.9277393836798355,0.6185636697220664,-1.3045160284971518,1.9993042667487366,-1.492281477321183,0.5939441718716344,-0.21134166705592322,0.23407529912368538,-1.1698208570006667,-1.4962103959986481,-1.1362224210395062,-0.8743635071670924,-1.3757557423688787,-0.8157411405562963
-0.03455145667702083,-0.8280580362358245,-0.20252776704262893,1.1482943062394395,0.20851441405707477,-0.866698321675778,0.5717123922167858,0.3547536030280344,-0.8339242050502238,0.4112167080183732,0.10125087673972791,0.023895194119462403,-0.6452594933937092,-0.38552366845197616,0.2518571069776425,-0.7620440166468522,1.17606133338161,-0.7807031162007285,-1.1338934190276744,0.4351500223585902,-0.3194681648450533,-1.1698208570006667,-1.4962103959986481,2.9209230043308354,-0.6908905089418663,-1.3757557423688787,1.277490558903226
-0.6901805012711612,-0.8989079216891558,-1.0320815008492472,0.7703226562429151,-1.4596008983995234,-0.866698321675778,0.6093870144386504,-0.16129294834566985,-0.47891602080478135,0.05830118101802654,-0.3459506460133067,0.19813678124539233,-0.45990942789780337,0.07470286389432097,0.4758461555749872,-0.5037240110038517,0.35281840001448284,-0.6383874439766376,-0.26997462357802,-1.7958093041421637,0.9644451474157711,-1.1698208570006667,-1.4962103959986481,-0.20507429062664093,-0.27807626293510873,-0.3275608910402092,1.3759620518022888
-0.24792185580529139,-0.22583400988249705,-1.9653294513816915,0.11298065624896103,-1.4596008983995234,-0.6324555320336759,0.17989632110940038,-0.19446122789516376,-0.4411910390986969,0.3287581974622466,-0.4135147290236832,0.43838087182385405,-0.2558927187354481,0.30419787077700466,0.8720308127873099,-0.2712360059251498,0.09555498333725569,-0.5529980406421798,-0.26997462357802,-0.05446704876355494,-0.22605770530032865,-1.3507441736965071,-0.3568367890038604,0.3935209360673435,0.2723427317405695,-0.06551217820804184,-0.11165927569870955
-2.1217019063317393,0.27011518829083375,-2.094947222288975,0.3923510062463922,-1.4596008983995234,0.1405456737852613,-0.566061198883506,-0.6815309109112622,0.30141852494101135,-0.00549076482343991,0.18905191982681285,0.5262858862938542,-0.15302656190352884,-0.25605693502528587,0.3891818494512151,0.16790800366795178,-0.36751916668175316,-0.04066162063545339,-0.26997462357802,-0.03768333418460422,-0.9852579423407861,1.0001230408783508,0.607248570760956,1.2581584857364316,0.08886973351534343,0.19653653462412551,-1.4712716773789642
-0.7949259699341302,0.8723392146441613,-0.09883355031680165,0.1787148562483565,-1.4596008983995234,0.04684855792842043,-0.4831770299954056,-0.6672007121986967,0.4047536165897387,0.23136345076222825,-0.3768669194892036,0.43366611538623007,0.03768388565248606,0.25675219294024354,0.21892752986162714,0.2454040053608512,-0.47042453335264384,-0.04066162063545339,0.5939441718716344,-0.7160003456741384,0.7868499527258008,1.1115498839284377,0.607248570760956,0.5265420975548977,-0.048735015153576124,0.19653653462412551,-1.0359783529054343
