,GDPC,VABI,EMP,QOA,QOR,YUA,REST,EBSG,GGFC,LBGD,FDI,PC,ARP,CO2C,PAM,EUPC
0,-0.9535438002287075,2.236930694423176,0.0,1.171420604574582,-2.3867555162091434,-1.2001208733901387,-1.9007187369861376,-2.702926231209832,-2.8461856064374165,2.110672023135039,1.0943719278016464,-0.6375882775455538,-0.3759204266807824,0.79949128304273,0.1402994840063309,-1.6328529249632804
1,-0.9117995760951828,1.7019510588727065,0.0,1.4565797005706052,-1.6074067762224833,-0.879507216756455,-1.5967982336488404,-1.425630141874611,-0.4436025153332923,-0.8220323979289327,0.048856972073121,-0.4448290308457353,-0.323159665041374,0.2382775193523148,1.066748279359894,-1.4381833227541991
2,-1.3055917307288885,-0.445502407773541,-1.433676031318652,0.8603379543971001,-0.8280580362358245,1.6754347723762162,-0.8337251038581869,0.8928208066192858,1.54187953113455,-0.94291447436384,0.3184795673352084,-0.4151737621226862,-0.2176381417625591,-0.6247702570098452,1.8167306375032548,0.3452461167543264
3,-1.202444512252559,0.1196169255544192,-2.182804047683355,0.0307842205904818,0.2701151882908337,2.594084265217807,-0.549072287933422,1.2735662292886945,0.6218387631291712,-0.0228309696031115,1.0497581170748262,-0.5486224713764069,-2.2753078456994564,0.6297728236911673,2.231581560067591,0.6079798506613638
4,-0.8726215283065856,1.1142269522116297,-1.3045160284971518,-0.3839926463128272,0.1284154173841682,0.8415070229974121,-0.3782078901241759,1.1096564296955584,-0.5775674210654124,0.6185636697220664,-0.5951336871140225,-0.6375882775455538,-1.378374897829527,0.6612893873615093,1.0907415230156672,-0.8157411405562959
5,-0.6452594933937092,0.5717123922167858,-0.7620440166468522,-0.2025277670426289,-0.8280580362358245,0.5873417926090513,-0.3653021749704991,0.0238951941194624,-0.8339242050502238,0.2518571069776425,-0.0345514566770208,-0.7117264493531764,-1.378374897829527,0.4131841934359685,-1.079368795398529,1.2774905589032266
6,-0.4599094278978033,0.6093870144386504,-0.5037240110038517,-1.0320815008492472,-0.8989079216891558,0.2285202908843067,-0.4071094212429736,0.1981367812453923,-0.4789160208047813,0.4758461555749872,-0.6901805012711612,-0.6375882775455538,-0.7980065197960421,1.050010783894687,-0.8181227125336772,1.3759620518022897
7,-0.2558927187354481,0.1798963211094003,-0.2712360059251498,-1.9653294513816917,-0.225834009882497,-0.3894500731971974,-0.2664189490042972,0.438380871823854,-0.4411910390986969,0.8720308127873099,-0.2479218558052913,-0.4300013964842108,0.8903378526650021,0.8617215001598304,0.1921617575375736,-0.1116592756987092
8,-0.1530265619035288,-0.566061198883506,0.1679080036679517,-2.094947222288975,0.2701151882908337,-0.4957675551897143,0.2528997579542299,0.5262858862938542,0.3014185249410113,0.3891818494512151,-2.1217019063317397,-0.029655268723049,0.7848163293861872,0.3581680919789283,-0.5568766296688255,-1.471271677378964
9,0.037683885652486,-0.4831770299954056,0.2454040053608512,-0.0988335503168016,0.8723392146441613,-0.5306529789685088,0.2974335637662144,0.43366611538623,0.4047536165897387,0.2189275298616271,-0.7949259699341302,-0.1779316123382941,0.8375770910255936,0.2432138136098161,-0.6091258462417959,-1.0359783529054338
10,0.3790452091303919,-0.5208516522172701,0.813708017775453,1.4565797005706052,0.8723392146441613,-0.8545890569144589,0.3530553783722031,0.634443060695218,-0.0283714333052559,0.1916771003235483,-0.3002945901367759,0.2520697841459166,0.4682517595497406,0.6075797111384303,-0.1911321136580333,-0.5830495196687037
11,0.7090646524579857,-0.4379674833291697,0.9428680205969532,0.1604019914977654,0.8723392146441613,-0.8712011634757895,0.431580293110069,0.2005358159803893,-0.1345486314076509,-0.1077571019827326,-0.7347943119979813,0.4893119339303087,0.9430986143044086,1.0532392419888468,-0.8703719291066475,0.1674084422986501
12,1.0213361324146302,-1.1763900788777049,1.149524025111353,0.1604019914977654,0.8723392146441613,-0.9476168536579112,0.7514966124124872,0.5588079729149931,0.1675913914938144,0.4323128596545301,0.3689125707655268,0.3113803215920146,0.8375770910255936,-1.1437430054481397,-0.5168058019211341,1.2157379186377637
13,0.9135826420979378,-1.5832759988738356,0.7878760172111507,0.1604019914977654,0.8723392146441613,0.182006392512581,0.4495755860708301,-0.6881672824375306,1.518590570756278,-2.7039516063154005,0.8034122926267322,-0.029655268723049,0.3099694746315172,-2.018327647300124,-1.0353694551265538,0.6217811925018047
14,1.4874958416978237,-0.9202026477690296,0.8395400183397516,0.1604019914977654,0.8723392146441613,-0.1170115255913727,1.7715934214608786,-0.7453601967479725,0.8623847589163257,-0.8921818388553886,2.413388940594591,0.0444829030845735,0.2572087129921107,-1.8101344804544577,-0.8279439938443859,0.8159587545931134
15,2.211880986091152,-0.4002928611073051,1.511172033011555,0.1604019914977654,0.8723392146441613,0.1770227605441816,1.9897181846216183,-0.7281113117929864,0.3658497155418138,-0.0694007184385599,-0.5776761090035276,3.603115149850456,1.4179454690590785,-1.3189729594416573,-0.0331459639907261,0.6611713277730523
