,GDPC,VABI,EMP,QOA,QOR,YUA,REST,EBSG,GGFC,LBGD,FDI,PC,ARP,CO2C,PAM,ROL,GE,COC,RQ,SSB,PT,EUPC
0,-1.1901199018113433,2.1957680507093915,-0.2857038863347764,0.7891448775069917,1.0125856734352543,-0.9813526029667768,-1.4303316241015533,1.7486122911200699,-2.41435014742237,1.9165031426761432,1.7130502582241935,-0.6000876744360641,-3.220094741371251,1.7671822292953552,1.8841653931553277,0.17537274747488973,1.5538963924447144,1.0844961826122423,-1.9198635993117341,-1.3591548158808164,-1.2302399224221316,-1.5415268407085714
1,-1.0910612421592831,1.3164501201606364,-0.049259290747375624,0.7345763487432068,0.8829747072355387,-0.5945123652827781,-1.319301224588339,1.1915426147569408,-1.514218301170163,1.1415558232503809,1.3207596015142655,-0.4270894259499916,-1.2127629545424192,1.5282119911307608,1.8929660502540036,0.48714652076358333,1.099493269849915,0.7878818420687232,-1.2171684257074407,-1.2144998771619255,-1.1256401045831255,-1.3536793364668986
2,-1.2675898005644788,-0.523042562136757,-1.7043714598591921,0.8437134062707718,1.2718076058346794,1.3641208381488383,-0.8258681310496695,0.9790369948225883,0.5770353217282213,-0.5940529103909767,-0.3944382332977562,0.04865575738670741,-0.6105634184937695,0.7194189137343256,0.6334339772120208,0.9028448851485081,1.6837258560432287,1.2328033528840052,-1.116783400906827,-1.168296860489563,-1.1256401045831255,0.18367492970838098
3,-0.9077514696506205,1.0233441433110526,-1.8620011902507962,1.7168098664912728,1.4014185720343892,1.2582487730984815,-0.9730072708057207,0.7359277247233533,-0.8894287748477023,-0.34883204319126504,-0.9470812752321806,-0.4270894259499916,-0.34291918024992496,1.5700784134166275,0.6048849455269367,0.5910711118598145,1.164408001649172,0.9361890123404861,-1.0163983761062132,-1.0726981557427622,-1.1604803269447626,0.09500498198546867
4,-0.6808490482368842,0.8919518088612399,-0.8374079427053855,1.9896525103101783,1.077391156535109,0.4519922777149883,-0.7291539721613686,0.5519169265755295,-1.0374287298475262,-0.1808105568058619,-0.6349668111345006,-0.8163354850436547,0.05854717711584117,0.8385903859901515,-0.0658336666427211,0.48714652076358333,0.9696638062514007,0.19465316098168503,1.292457194307899,-0.34439742152674235,-0.5980632718470723,1.7201073079544003
5,-0.6948059722126766,0.2653114445621269,-0.758593077509589,0.4617337049243014,0.5589472917362585,0.7899684853757447,-0.44744217053113555,0.49594088780327933,0.1833232752776087,-0.7901373122566783,-0.7609579709537474,-0.5568381123145458,-0.07527494200608167,0.3723568876911454,0.7941015514020447,0.5910711118598145,0.8398343426528865,1.8260320339710367,1.3928422191085128,-0.30154278728052497,-0.5980632718470723,-0.6755909296045542
6,-0.6085928864107674,-0.8767911548862536,-0.5221484819221771,-0.8479109854064454,0.17011439313711765,0.7533204628583133,-0.328140165323527,0.05709296200254205,0.8661326870617553,-1.0899825709673565,-0.9127200498269313,0.1351548816297441,0.4600135344816073,0.05173181084989105,0.8725905196606722,0.7989202940522769,0.06085756106180289,1.2328033528840052,1.3928422191085128,-0.25935977788533576,-0.5980632718470723,0.8949857347178433
7,-0.39732900650759895,-1.2507539529357248,-0.3645187515305841,-1.1753221579891358,0.04050342693740787,0.4682802877227353,-0.1693889637272685,-0.5461642178140845,0.7996773961525923,-0.9312494423324414,-1.2849666583837975,0.697399189209479,0.1923692962377628,-0.19202126899104172,-0.2947858995857706,1.1106940673409706,-0.653204488730025,-0.6951898606488723,0.48937699590299194,-0.24908922558223964,-0.5940639416586404,1.9180467944841988
8,-0.006199156935221224,-0.5735780753866826,0.029555574448420895,-1.557301859335606,-0.8667733364605779,-0.5334323277537261,0.0006561610286421543,-0.41001304168534375,0.20535151357365683,0.056800367367937296,-0.42593602325256796,0.697399189209479,0.660746713164491,-0.23878955617962486,-0.1906695161390302,1.2146186584372018,-0.653204488730025,-0.10196117956183408,0.38899197110237826,-0.23607689566587814,0.28556762842875616,-1.0605601061245256
9,0.19464957240684558,-0.8970053601862246,0.5812596308190301,-1.0116165716977905,-1.2556062350597188,-1.127944693036504,0.06062530231300044,-0.9845940978045037,1.0536588474137092,0.8425050269706977,-0.12241186550620027,2.384132111948685,0.593835653603529,-0.37425006152567225,-0.2855812491547575,0.7989202940522769,-0.7830339523285392,-0.6951898606488723,0.790532070304833,1.7417903477624517,1.3494162757084307,-1.3559938058800445
