GDPC,GDPCG,VABI,EMP,PAG,QOA,QOR,YUA,GGAG,REST,CO2,EBSG,FDI,GGFC,LBGD,PC,ARP,ROL,GE,COC,RQ,SSB,PT,EUPC
13491.9399094645,3.87744054624235,26.0,75.2,-6.0,4.4,4.9,14.45,25.0,25.612,13.5202,0.728400129662796,2.74,17.0291846390389,-0.460836663000581,-12.7,21.9,1.0,1.03,0.68,1.12,92.931331733474,85.480409149,115.5738642361111
14871.5862267421,5.88872606993294,25.72,76.0,-14.0,4.4,4.7,13.27,-79.0,26.038,13.9642,2.29428811674428,2.9,16.2993641257124,0.165584254224249,-11.6,22.9,0.96,0.93,0.52,1.15,92.984744091709,85.497006103916,152.99364612676055
16298.0295828604,5.79066548228593,25.58,77.8,0.0,4.6,4.7,11.12,86.0,24.695,14.0184,1.85690573820218,2.4,16.2178168712684,0.41373392033783,-5.0,22.9,0.92,1.03,0.47,1.09,93.053500161956,87.887522095234,287.0759109929078
17516.0704623724,4.97938353929399,25.26,78.2,9.0,4.9,4.8,11.85,128.0,25.474,14.2965,5.26244996545742,6.23,16.7959480603607,0.441720934198955,-0.8,20.6,0.99,1.01,0.67,1.15,93.175686141682,88.744373450497,188.35679074733096
17885.4118444944,0.068446214406265,24.79,76.7,5.0,4.4,4.7,19.56,5.0,26.773,14.2541,9.07280544340076,7.94,18.3605454231444,-6.37406754219724,0.3,20.9,0.95,1.01,0.78,1.08,93.273709124404,88.915657147028,514.5216466192171
20182.333587335,6.45535837727842,24.86,77.4,-14.0,4.4,4.7,14.3,-275.14285714285717,28.167,14.3318,4.45314935011433,3.74,17.497494956833,-1.41920394655847,-1.7,20.0,1.07,1.02,0.82,1.27,93.08379425064498,87.304993589135,405.6306234875445
23822.0564132645,1.695285500032,25.64,79.0,1.0666666666666667,4.4,4.7,11.87,-275.14285714285717,29.599,13.1703,-2.09191356240615,3.41,16.744046116116,-0.897036302352023,18.1,20.9,1.06,0.99,0.75,1.3,93.08379425064498,87.304993589135,331.2879957597173
