,GDPC,VABI,EMP,QOA,QOR,YUA,REST,EBSG,GGFC,LBGD,FDI,PC,ARP,CO2C,PAM,EUPC
0,1.3065488333612794,2.664652868237337,0.0,0.9115436222074498,-0.0568216770117783,-1.124199592333632,-1.5472980670534329,2.4908885287003817,-2.6218202021407016,2.3833466641049488,1.2619166717615202,0.8136993936008404,0.5938288331069468,1.9789413462748977,1.4879668888791726,-1.847070401477999
1,1.410832086369394,2.14770081267101,0.0,2.319472385220949,0.6425220400562499,-1.164161266314388,-1.2606295499833202,1.8399154803000268,-1.8897540282037144,2.095610701244351,0.8421620955904375,1.183562754328495,1.2890430767443484,1.079014990854109,1.428246981220827,-1.6279998991279765
2,-1.4369028996214224,0.3101712333397958,-0.6766585641833259,1.1461984160430383,0.8173579693232562,1.0736924766079543,-1.2655655641845274,0.96895158527047,0.4066661419090316,-0.4628568901696886,-1.5796803186101347,1.035617410037433,1.520781157956817,0.7541548619838297,1.412352205818899,0.2419850993837616
3,-0.6106586642494392,0.5592481328399354,-1.0430261845698718,-0.9656947284772056,0.7124564117630543,1.0337308026271983,-1.052747413432478,0.5968736130340624,0.0549176786709259,-0.6653879605640025,0.3964676298806925,0.8136993936008404,0.70969787371318,1.6513476465478962,1.003111834027145,-0.2661525520690778
4,-0.0090245122795483,0.0187982565660478,-0.6243203326995284,-0.8483673315594168,0.6075548542028493,0.4298655069179949,-0.983263521215484,-0.5882059192096168,-0.2055131968917729,0.0829064101356953,-1.2731179876986698,1.1095900821829636,1.4049121173505816,0.8174823548422258,0.5517300550860847,1.000116909446508
5,-0.6507676077140985,-0.7707285192079776,-0.4673056382481506,-0.3790577438882502,1.5167016863912846,-0.0407942088553543,-0.6624225981370128,-1.0185971845485209,0.5050178420478597,-0.1620625791129191,-0.3062675594394346,1.035617410037433,0.8255669143194133,0.1822577885417834,0.759395818648429,0.701393732253826
6,-1.0999877745182836,-0.7989259040570493,-0.7289967956671161,-0.1444029500526722,1.5516688722446852,0.3810234609415154,-0.2052717444252041,-0.700648945477906,0.9265521030632892,-0.4488065565781512,-1.1905819755301985,0.887672065746371,-0.7965996541678565,0.2561042682035274,0.2099445868339591,2.228601440172784
7,-1.3807503787708992,-0.9117154434533395,-0.8860114901184939,-0.7310399346416278,0.7474235976164549,0.6607551788068079,0.1749911957677993,-0.7177578870902336,0.9225805158503892,-0.6248802351747205,0.7549097398694822,0.3698633607276546,0.3620907518944802,-0.1646691408464663,-0.6885699878996999,0.6038073321976689
8,-1.34064143530624,-0.7989259040570493,-1.0953644160536693,-2.138968697655127,0.432718924935843,1.48218958841124,0.2883296756955181,-0.3769971387843726,0.8229416336690686,-0.4430918157755721,1.0190249788085903,-0.3698633607276546,-0.1013854105304548,-0.5388751660240938,-1.350435825097343,-1.0509458617241418
9,-0.6347240303282348,-0.7143337495098324,-0.7813350271509062,-0.3790577438882502,0.1529814381086316,0.4875879248901977,0.2338436727821923,-0.7397283532788781,0.2228547513194212,-0.2392707419936522,-0.2425969214808996,-0.2958906885821236,-1.0283377353803251,-0.2665688233864835,-1.514836857097916,-0.9573581574839002
10,0.3278906128235904,-0.2490768995001395,-0.3626291752805629,0.7942162252896607,-0.8960341374934092,0.4787075528944743,0.5972102566710636,0.0606500046677485,-0.620947871144988,0.1008268212876818,0.8115058624992911,-1.1095900821829634,-1.1442067759865584,-0.5543452459784481,-0.893036300422332,0.506659330495169
11,0.6728275266196612,-0.4182612085945733,0.7364736858790893,-0.3790577438882502,-1.2457059960274248,-0.8888697344469566,0.6594799742862939,-0.623555698034985,-0.5236630052651083,0.2746183538418535,-1.664574502554848,-1.7753441314927418,-0.56486157295539,-0.4239900254297084,-0.9198768971981915,0.173689701940246
12,1.0819387499591868,-0.3994629520285255,1.2075177692332302,0.7942162252896607,-1.2457059960274248,-0.8133865724833069,0.9674113217616068,0.2145179315940616,-0.2819516883630144,0.4031414771480968,0.6794482430297369,-1.479453442910618,-1.0283377353803251,-0.7599429963325551,-1.240640992614202,-0.1809254913884589
13,0.1995419937366804,-0.3618664388964281,0.841150148846677,-1.042076619819734e-14,-1.2457059960274248,0.9893289426485812,1.1823177862141674,-0.0220478178892752,0.7291091679355471,-1.9121185292797471,-0.9807046874446572,-1.3315080986195562,-0.3331234917429234,-1.2426417687156113,0.0430393753168825,-0.3477952142319139
14,1.0017208630298682,-0.3618664388964281,1.5215471581359858,-1.042076619819734e-14,-1.2457059960274248,-0.8444678744683396,0.969689482162164,-0.1268708046405711,1.0730260332573929,-0.6466307823732036,1.129859052291966,-0.5178087050187161,-1.9552900602301932,-1.2662889122540533,-0.1209844589213512,0.7157037134440282
15,1.1621566368885057,0.0845921545472168,2.35895886187668,-1.042076619819734e-14,-1.2457059960274248,-2.141002185843982,1.903925093090656,-1.2573873946123906,0.4799841242863843,0.2646556632590293,0.3422296790271256,-0.3698633607276546,0.2462217112882449,-1.5019811782808437,-0.1674064265803623,0.1062903181694769
