,GDPC,VABI,EMP,QOA,QOR,YUA,REST,EBSG,GGFC,LBGD,FDI,PC,ARP,CO2C,PAM,EUPC
0,-1.3234535789588493,-0.2326930360695087,0.0,-1.1185777577909728,-0.7280984729140814,0.5200813347044975,-1.6801681980653391,-1.538309416053524,-0.0971475834056559,0.72922879413239,1.6513168911374598,0.3055650965434959,0.7484905595503458,1.0229692591632265,-2.0692867170458173,-1.830686801473608
1,-1.1352535810962032,-0.8192069899981428,0.0,-0.9564047743194192,-1.593345688648543,-0.2049061310574174,-1.415219085644795,-2.036415470436703,0.9246066235076856,-0.0754920825782054,-0.5317205292397984,0.4442613105774232,0.437429547789161,0.4533003464168106,-1.92351181535384,-1.6218390904669449
2,-0.9779147517186534,0.6343275914771658,-1.157587335004221,-0.821260621426457,-1.396698594163438,0.3646061672217554,-1.0802259549981297,-0.5508748688737807,1.1057324477899448,-1.5318170100492277,-0.2088275345859273,0.4962723908401459,0.5929600536697548,-0.8569175041078142,-1.2976298012722285,-0.8410565002591062
3,-0.8471022201367633,0.3028197044740233,-1.2435619911849056,-1.0645200966337882,-1.173831887080319,0.8901798312123278,-0.8755079307140562,-1.0652975744707909,2.0872490239745654,-1.5240874419630488,0.3246478478856854,0.5309464443486278,0.9817863183712338,1.000902643428957,-0.8190662020008094,-0.3888938405267843
4,-0.6199238670402583,1.1825906353669744,-1.1790809990493925,-1.0645200966337882,-1.042733824090249,1.219719588376835,-0.5181819246909468,-1.0117582859708871,-0.2946186454845774,-0.4527048693645329,0.0649295695771369,0.3575761768062186,1.059551571311528,0.7437023568111637,0.2135074274284261,0.2878723957309639
5,-0.5109039453127603,0.9785857818265802,-1.0931063428687078,-0.6320588073763115,-0.662549441419046,1.3515354912426374,-0.3090650007115131,-0.4896018279698322,-0.4484720807045126,-0.0967683868544012,-1.3670306675835082,0.3575761768062186,0.5929600536697548,0.0353075349226219,1.026622659614962,0.4682689691627638
6,-0.4800271586255399,-0.9977112368459884,-1.0286253507331933,-0.3617705015903885,-0.0988277705617456,1.49518102641691,-0.1408916815888943,0.1707912698747589,0.267713476149695,-0.4059740585568672,-2.2584961093452827,0.1495318557553278,0.7484905595503458,-0.4039237373815518,0.7651205977044394,0.5694872875244813
7,-0.3421564059570176,0.608826984784617,-0.6632330619652815,-0.0644533652258751,0.5566625443886042,0.9155290433019057,-0.0891200159435004,-0.0757467776073388,0.0614587049893979,-0.0598102918348871,0.261473131540363,0.3055650965434959,0.5151948007294579,-1.6109325143426778,0.3163858935956604,0.8921836043388716
8,-0.15384392925696,1.9476088361434496,-0.362321765332886,0.0706907876670882,0.8975175081627863,0.400095064147164,0.004272008357994,0.501054698467686,-0.6788513522139632,0.3810081677748085,-0.1245945794588308,0.1842059092638096,0.9817863183712338,-1.2779887842955309,1.447139445339781,-0.490514354486932
9,-0.0466878701996961,1.5395991290626656,0.0460578515253686,0.6923538909747092,1.1466038278439192,-0.1220987048981314,-0.1598407879689074,0.8064232955274625,-0.8644447844563763,0.3186099280249533,0.2404148927585886,0.3922502303147005,0.7484905595503458,-0.1855353463858637,0.8139261329606524,-1.433208986349645
10,0.198135532923071,-0.8319572933444194,0.4329438043384503,1.2329305025465551,1.2777018908339888,-0.6003538396548259,-0.2738738031486314,0.7620322203759711,-1.4307106479324272,0.8806052729166507,-0.7703805687665728,0.3749132035604596,-1.0401102580764578,1.1431676166132798,0.2966580720236756,-0.4570704481936726
11,0.4806488976782551,-0.7682057766130453,0.7338551009708489,2.0437954199043227,1.2777018908339888,-1.120857661227483,1.038013436767653,0.4853687329501353,-1.646776412311047,1.75498177367043,-0.0894975148225403,0.3402391500519778,-1.1956407639570488,1.0851517588829276,0.7310404496057658,0.6883530928172831
12,0.7934315095391161,-0.8064566866518708,0.9917790695129012,2.0437954199043227,1.5398980168141287,-1.4334979436656048,1.1872376495102588,1.0488115865146868,-0.8716526394245041,1.4400703177766714,-0.2298857733677017,0.2882280697892551,-0.7290492463152743,-0.644118601999499,0.2398660297249571,0.6427284316851312
13,0.938337222388959,-1.1379645736550086,1.0347663976032444,-2.4006424029636505e-15,0.0,-1.264503196401755,1.4325609017515035,1.7310042460532329,1.3934458404265269,-1.991290546914292,-0.1175751665315725,-3.733962137194636,-1.1956407639570488,-1.7892858801790732,0.5024821795657124,1.0408836199635876
14,1.5777009565705649,-1.239967000425208,1.6150953268228685,-2.4006424029636505e-15,0.0,-1.0988883440831825,1.2640492057292412,0.8949012226286314,0.695341855477917,0.5021282329955878,1.3775597869743956,-0.5092751609058266,-1.1956407639570488,1.3858266275756,-0.4041765497343763,1.5561978096152531
15,2.4490131892027422,-0.3601960695322568,1.873019295364924,-2.4006424029636505e-15,0.0,-1.3118217256356328,1.615961181358061,0.3676169489902917,-0.2028738263826055,0.1313122008239732,1.777666323828105,-0.2838938131006949,-2.0510585463003035,-0.1016257751225829,0.1609221978430376,0.9172948109183602
