,GDPC,GDPCG,VABI,EMP,PAG,QOA,QOR,YUA,GGAG,REST,CO2,EBSG,FDI,GGFC,LBGD,PC,ARP,ROL,GE,COC,RQ,SSB,PT,EUPC
0,-1.1006665533965465,1.608456398139085,1.93370258653095,3.211646364981675e-15,-0.323979765609725,0.38104897002412325,-0.23221403689198025,-1.2896124074832283,1.3256015575510776,-1.8580933392125547,1.985829196707843,-2.3438540316784304,1.51800224773466,-0.17552629289060281,0.7519261588902171,-0.3732202940740857,-1.2267288696128225,-1.5738606938576183,-1.357727089418197,-1.761870733531661,-0.9178744907581898,-1.3971302242431227,-1.1428760731412673,-1.5773261585966714
1,-0.8124130825298779,-0.03315612175670201,1.6412711934827917,3.211646364981675e-15,1.9067005877687095,1.0699653198028354,1.1094670651505667,-0.6729730108581216,-0.2962279182062129,-1.494726245280315,2.336220643419695,-2.067304679668634,0.15475624289620235,0.7309991070335895,-0.10332153815145369,-0.09939376438304587,0.18646278818115,-1.6540574171115088,-1.96116135138184,-1.7161078573360333,-0.6442224686687913,-1.3676326596923771,-1.0550356549387385,-1.3959898197524927
2,-1.207488188554207,-3.3271636916043907,-1.075091524164549,-1.35599712867912,0.23369032273488366,-0.20945075835763202,1.5007907199129775,1.344780498663145,-3.3968448030137743,-0.9602354528643401,-1.1567649158896307,-0.24820679545538557,-1.9643030231282028,2.624957353400143,-2.206550838811576,-0.5417289277301102,-0.2846010977501732,-1.333270524095944,-1.1766968108291045,-1.1669533429885026,-1.4651785349369868,-1.2192821358647765,-0.9624116026681373,0.5266692466773862
3,-1.1132250132129697,-0.24054197581094508,-0.30177295143719507,-1.9661958365847245,1.2693633439462997,-2.341810888625074,1.444887340661201,2.110606846084649,1.1125820769154438,-1.0032871428309762,-0.04987980179988848,-0.2988987294720176,-0.12345722747899313,1.8083257652704186,-1.621085425082231,-2.195219895479851,-0.12757980243973216,-0.8520901845725954,-0.8749796798472828,-0.5262730762497169,-1.3739611942405208,-1.1466895436124436,-0.654209448325149,0.11867115270346636
4,-0.8030178996057221,0.9227121120187443,1.0889007843918266,-1.3785970808237706,-1.2799856313433398,-1.8169222411746264,1.221273823654115,1.7189911002441076,-0.2643264500916977,-0.9209744777375325,0.322369460530351,-0.4240876840669952,0.5025230808651968,0.5824414466395205,-1.0843368527730965,-0.8576826158351561,-1.1482182219576034,-0.9322869078264868,-1.1163533846327403,-0.7550874572278545,-1.6476132163299182,-0.6867654784912328,-0.8586072275539562,0.3220847798269209
5,-0.6018521444192473,0.35801485686035944,0.9914236533757724,-1.0169978465093399,1.1896961884684985,-0.17664521789197685,0.8858535481434756,0.984245367571853,0.1997884569936691,-0.516451051258572,0.5500106134340568,0.18949727348344658,-0.7818957740336222,-0.10649047033446452,-0.12121033407763356,-0.1731162916075565,-1.6192821078889266,-0.3709098450492477,-0.331888844080004,-0.43474732385846165,0.08551625690293818,-0.6794932565100339,-0.5576729904086485,0.5352395103691574
6,-0.44850472592590024,0.22339458767130713,0.6145120801137023,-0.7005985164842107,0.5523589446460886,0.11860464629889933,0.04730285936688248,0.38998401356620555,-0.6347951120667132,-0.17745283843952375,-0.9516479754219469,0.34548217356385424,-0.7494375358231828,-0.7094961742056372,0.052126287624836586,-0.09939376438304587,-0.049069154784510224,-0.4511065683031391,-0.331888844080004,-0.29745869527157914,0.3591682789923347,-0.7561650949631635,-0.5802430830326384,0.7022186503336822
7,-0.3038485511655443,0.14709347747027013,0.685995309525474,-0.2711994257358246,0.3930246336904861,-0.30786737975458883,-0.3999241746472949,0.061772721814132965,-0.18200008076391644,0.06704826872948616,-1.1551655635273086,0.4329102318489173,-1.1760315237318157,-0.7420727385889877,0.23609329296685333,0.0901784484799817,-1.2267288696128225,0.4310573874896658,0.5732625488654608,0.29745869527157937,0.7240376417781994,0.5001135310079428,-0.5658778296487625,0.5746870770173468
8,-0.19513378043803267,-0.015098006513500326,0.18561270364306942,0.06779985643395535,-1.8376557196879486,-0.5375061630141604,-0.2881174161437518,-0.3062217568169793,0.5507046062533366,0.6508183540632477,-0.5568745006556831,-0.10620336148010874,-0.3599386772979091,-0.38615076823444855,0.5335986663324861,-0.27843418764257183,1.207101207699021,0.7518442805052316,1.5991007942036537,0.43474732385846165,1.3625590266534626,1.0082610725759804,-0.4192652076100501,-1.691636416801172
9,-0.047807454207563924,0.007637395980905178,-0.4382409348596697,0.4971989471823446,-0.5629812320431288,0.38104897002412325,-0.6235376916543861,-0.5362183059614245,0.30887089635297926,0.6139942670477593,-0.7439987270472536,0.21078537265382766,-0.24865328914783086,-0.4904445153121548,0.7638294479684883,-0.4890699797126025,0.9715692647333581,0.9122377270130144,0.8749796798472828,0.8923760858147376,0.08551625690293818,1.1158242467570145,0.7954283596713699,-1.0732830758818017
10,0.27450917875831654,0.3851866579966703,-0.6201982460896358,0.67799856433956,-1.2003184758655385,0.38104897002412325,-1.741605276689842,-0.6829188075778814,0.20184661622686362,0.729340304316861,-0.15223835298844068,0.5001772349192545,-0.17446303038111222,-1.0348793278246766,0.9917060339381457,-0.3732202940740857,1.7566757412855663,0.5914508339974487,0.2715454178836397,0.16017006668469658,0.3591682789923347,1.1274315951752627,0.800556954018596,-0.6755290951240532
11,0.6077586600948369,0.3667791757854792,-0.7111769017046189,1.0847977029432954,-0.08497829917632131,1.03715977933718,-1.741605276689842,-0.9502120944214256,0.37164475296541244,0.3657024450389199,-0.08000093795693705,0.4193445686668671,-0.4063075890271084,-1.0957123180920638,1.0819768042278575,0.32187781975701546,1.7566757412855663,0.27066394098188384,0.8749796798472828,-0.0686443142934414,-0.18813576518646036,1.142373374373907,1.5392458799136925,0.893925419062842
12,0.8923206019364239,0.21448906319058386,-0.919128114538863,1.1751975115219047,0.6320261001238898,2.021325993306771,-1.1825714841721164,-0.8594566993536176,0.4148660968624976,0.5766286493408679,0.29064897201098266,1.048723422124655,1.3696217302012226,-0.6644353948024376,1.0921577943493443,0.7642129831040798,-0.049069154784510224,0.832041003759123,0.754292827454554,0.84661320961911,0.3591682789923347,1.1689263161531207,1.804019932699677,-0.5495892929434031
13,0.9786071155230608,-0.7073694899475279,-1.2245564583891637,0.8361982293521246,0.3133574782126849,0.0,4.965217503973628e-15,0.0990694595132318,0.2882893040210339,0.9283528334079157,0.23413852187563555,1.7529154695459328,2.16253012077053,0.5027300332863907,-1.3872591056694183,0.8800626687425968,0.18646278818115,0.5112541107435572,0.754292827454554,1.3500048477710132,-0.27935310588292656,1.190228257333925,1.856947991024052,1.7972592802144007
14,1.515220067021659,0.4915522669331999,-1.179067130581672,0.9943978943646892,-1.2003184758655385,0.0,4.965217503973628e-15,-0.554866674810974,-5.849640368735809e-17,1.305799725316665,0.33769658733592817,0.8991565219767038,0.21503582814416153,-0.1410922630662013,0.41519890470742454,0.6694268766725661,-0.5201330407158362,1.4736147897902545,0.8146362536509183,1.533056352553523,1.4537763673499289,0.0,4.391269936594774e-15,1.0137575090528972
15,2.365541770121314,-0.40198670641353806,-0.6721860492981963,1.35599712867912,0.0,0.0,4.965217503973628e-15,-0.8569702501736777,-5.849640368735809e-17,1.693535700362094,-1.2103432200273887,-0.31043698696188754,0.062018419437804,-0.7031534422783898,0.6051507035597561,2.75472121816587,0.18646278818115,1.3934180665363631,0.6336059750618253,1.2127162191841303,1.7274283894393274,0.0,4.391269936594774e-15,0.47884123384149574
