"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Australia","AUS","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","1.90131992457574","0.600136485889768","1.7477593890297","0.0968339508251937","-1.82005782912812","-1.23070526479913","-1.8589554440838","-1.7591134539759","-0.938238221878854","-0.0748227881333683","0.247355851245309","-1.71581826052984","-3.21255258712265","-2.49678348046522","-1.91471011020604","-0.783612579705691","0.531144672224584","1.67209731725861","1.65578214147165","0.0931784692727746","-2.73365148365148","-3.82280310380457","-3.64345919672879","-3.22317816418807","-1.73393903990593","-0.402935338129755","1.9908695947322","0.551939749793746","2.00913269571463","0.885069592678562","-0.440480880327214","0.803129840569388","0.811606211860121","1.24913284679105","1.72251484366012","1.630176773126","1.90263209873613","-2.44006655880061","-4.01909957817165","-3.78517918535641","-3.13838924582439","-1.48249723048181","-2.20929600027011","-2.61149575320241","-2.33667126280374","-1.75495191035783","-0.494721898759259","-0.141014389527345","-4.97178379976817","-6.86007722614873","-1.35113968885938","","",
"Austria","AUT","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","0.413441908573375","-0.833861055507676","-0.497571853495433","-3.25344854613754","-3.64617672728092","-3.00382230724954","-3.01377096710174","-2.62053427154346","-2.28941908192184","-2.2602387135371","-3.75609759085265","-4.60085038539774","-3.50706133335591","-3.7301002548136","-4.70961436148388","-4.99773554203975","-4.32707041381138","-3.63250307373913","-3.30610892382402","-3.39005539327074","-2.5438903591092","-4.29106974964475","-4.23230410340287","-5.53733869424034","-4.53716705292457","-3.07961387065679","-2.9198392313997","-2.57817056732399","-2.24974890753858","-0.878976603998968","-1.34999247693971","-1.75516923016917","-4.70639341506017","-2.46638333002193","-2.18916258928059","-1.1977574275324","-1.3109918719758","-4.22374182709058","-3.13174324830332","-1.99575525669852","-1.97284552253343","-1.91631036154797","-1.93108137906624","-0.584664202200433","-1.03296467243388","-0.768992430041971","0.0201443337862669","0.423318509309305","-7.38422292263572","-5.14362401486851","-3.91599965487181","-2.0297099962137","",
"Azerbaijan","AZE","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.1666399786496","-3.13139938138532","-2.36305350215912","-3.96760282430421","-4.9416671510783","-4.66621281555455","","","","","","","","","19.5663872915898","7.5704675364802","15.4463675968445","12.8562651203871","5.9727420689504","4.87745350795779","4.62279353578213","-2.72361162191982","2.47593803247652","1.86548911111806","9.50777356040553","6.31860818939096","-5.26445167343868","4.8140053131223","10.1719341686776","","",
"Burundi","BDI","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.65505101511104","-6.98005331834317","-5.5840281265961","-5.80606781921919","-4.91305315089299","-4.18776130748765","-7.14089848308051","-5.56834832583708","-5.47797540623628","","","","","","","","","","","-2.79990739878139","-2.89789021873827","-2.73133923059143","-2.0899831106912","-4.08613489819233","-5.9733897878905","-5.77352483575487","-2.46619403868831","","-4.40188598233599","-1.90998603596788","-0.723255673595486","","","",
"Belgium","BEL","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.93336282021254","-3.78394219717379","-2.16156518363331","-1.4501525639251","-1.11436867848966","-0.0746168524091921","-0.44651689958458","0.136941233473824","-1.87218928009297","-0.26467245940886","-2.86110458860474","0.126341105607694","-0.44593006962074","-1.21952641004187","-4.59902069076184","-3.22710124148502","-3.66832178027773","-3.63945084600535","-2.65957082867586","-2.54939829607147","-1.09287237268312","-2.62790305253309","-1.08475911081281","-0.281680761223595","-1.71752791613802","-6.75000307277032","-3.72568013418511","-2.54641345158552","","",
"Benin","BEN","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Burkina Faso","BFA","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.07196442548502","-1.80436016845865","-3.94382989086573","-4.79830937527706","-5.23282344973352","-4.81894736881157","-3.50994338238526","-4.16053155140676","-4.04013701454167","-2.03935731753465","-2.76672493436865","-3.55089168520598","-1.73757208085617","-2.09384579638841","-3.08476273164813","-6.49575559667971","-4.26630277442725","-2.92451318800464","-5.20571825675034","-7.56798249741425","-10.9263861319785","-6.74925241702348","",
"Bangladesh","BGD","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.570927482606054","-0.151864704257727","-0.104760791937993","-0.631122062959504","-0.970706746206338","-1.2407973930308","-1.14512894423187","-0.829757737693226","-1.44315774648766","-0.813674182832758","-0.822744381919415","-0.1373990191993","0.0690736503730761","-0.769287559545676","-1.33807311151329","-1.22173341431013","-2.93968284398895","-3.5361798688043","-3.92879733231891","-3.94714517667321","-2.82210670527631","","","",
"Bulgaria","BGR","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.04950364172318","-3.35298452468681","-4.89442231075697","-11.344931415189","-5.03557838660578","-3.88029258189965","-6.67995952703509","1.44700942715608","1.4074053861903","0.382543005340907","0.226489855245605","0.742576941427235","-1.15501871629312","0.134014190929172","1.48369115661577","1.99331138960943","2.4772220551258","0.0929214517014453","1.7879928121728","-3.6007751416291","-3.65214005592568","-1.72385493259672","-1.05417496119566","-1.10949789895066","-5.34167973812899","-0.927193423131802","0.243000905333067","1.38990919496902","1.59161384105217","2.27685759358695","-4.06975356097862","-4.01863968018903","-3.14700579798532","-1.88633199124527","",
"Bahrain","BHR","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.05709416411244","-1.1400540720046","-3.51509526646638","-2.91460163242879","-5.65051003099966","-2.75107123834993","0.245328156500351","1.66144943301288","-5.34841844543187","-2.23265982841585","7.49196660455152","3.97327447000785","-0.795639783098061","1.77468042544301","4.51818803266686","6.54816009932981","3.98847910040401","3.36368353295033","5.48260631200025","-4.37704425741208","-4.58465827632565","-0.519062177718191","-1.87486565711785","-3.36024885257168","-3.47945270439261","-12.4069815745832","-12.8293050669353","-9.54921540708742","-6.01521087644748","-4.49608623842714","-12.3991609013466","","","","",
"Bahamas, The","BHS","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.8603916614024","-2.51031769500765","-1.83017047282084","-1.63324708926261","0.135010739490641","0.326625838436862","-0.919922416181768","-1.57588955776361","-0.671733092158602","-0.199495826972606","0.240637308130904","-0.42919848085378","-1.45562066216575","-1.86807574669479","-1.92742584721196","-1.10915800817389","-0.431424426467334","-0.756624858499539","-0.827968839065172","-2.45301523949204","-3.94398496358868","-3.86856441509565","-4.16143306760942","-5.15788687789371","-4.37706511396792","-3.23821987412989","-2.60907980439192","-5.3083648775197","-3.23645001248128","-1.65181140317843","-7.83218419986105","-11.0938698263687","-5.19361424932359","-3.4954019304185","",
"Bosnia and Herzegovina","BIH","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.00801620690712","2.74571928426473","0.916556054817556","-1.60507995869531","-4.18193242633944","-2.18914487385279","-1.14359244972659","-1.61231763927007","-2.07741518070631","-4.02825891211785","0.360487697759251","1.06295932960318","2.22090374167096","1.62524123288296","1.39150216364739","-5.15374147269406","-1.18268682812352","0.105708401681376","-0.967735889443554","",
