"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Austria","AUT","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","1.70889322210312","1.56870111067362","1.40876938888421","1.59147018665549","1.43424100633662","1.4152964264444","1.34032032289224","1.44230956030685","1.49601858223892","1.49883909978957","1.44909898262176","1.41040048870202","1.386735741872","1.31259808366801","1.32198536496749","1.0180927681289","0.980542450029396","1.00389797753525","0.902775130490696","0.870272538932167","0.79800978864545","0.766181497823521","0.747918651881824","1.50261204434605","1.41163542638825","1.27054854602919","1.27285469245977","1.24687710708477","1.18337540158493","1.21428632186062","1.19362246897291","1.13189416627969","1.16533211720061","1.67853663474849","1.533544169632","1.87407364279284","2.02349728702826","1.96025399794601","1.92900469655893","1.83694528400985","1.70792825950811","1.79136006278419","1.63955435894753","1.68782748214077","1.75368660899452","","","","","","","","",
"Azerbaijan","AZE","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.57368561515879","1.30279313900084","0.906060162482617","2.95714150017414","4.44402720455734","3.56439299621202","","","","","","","","","11.2277388557249","10.2405797508532","10.5173672436124","14.1595944856188","13.1377674508665","14.6027981162559","13.1726146802205","12.1454578889298","","","","","","","","","",
"Burundi","BDI","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.64705660270508","4.27792560966088","3.83194386528082","3.09086469609723","4.03698005319791","3.29494488787533","0.982497082847141","1.34495752123938","1.36945542380325","","","","","","","","","","","26.9345997896081","21.0176575278042","12.5069447374191","11.4679429692711","","","","","","","","","","","",
"Belgium","BEL","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.381587455122379","0.405577377266294","0.395311945703175","0.363720307208463","0.375431889053418","0.350812321258899","0.289670414311542","0.261622896340024","0.260099388265015","0.241931381239183","0.220586148260727","-0.0666458558548861","0.280630663796433","0.39358270283056","0.415747743467797","0.348142177234816","0.402117095019504","0.414966531755715","0.348084962531958","0.241629817193523","0.217284580471581","0.235420642565088","","","","","","","","",
"Benin","BEN","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Burkina Faso","BFA","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.99081387177369","8.33018414216829","10.049000541441","9.96747223359363","10.5513715702077","10.5018130824132","7.71151692934246","10.290332367781","11.0422415220225","9.40013436526587","9.74686851825957","12.9280806162911","8.04897655175428","7.16124882175497","6.92165005089333","","","","","","","","",
"Bangladesh","BGD","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.92077834260667","1.76809530597517","1.93453580929271","2.08714485486337","2.19397856250239","2.00285333295384","1.58018516561577","1.30275430098069","1.46253882228732","1.69583864707757","1.709011553251","1.98452235094075","2.15795645679271","2.56866321186144","2.33594117122002","1.98629833755905","","","","","","","","",
"Bulgaria","BGR","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.281996712975814","0.711127487103906","1.07918326693227","1.02174640347942","0.307077625570776","0.396652130594186","0.294905810741796","0.94013579085344","2.56261914665429","3.45631598467528","3.26422370513225","3.30026881220736","2.72918154346428","2.57570089080679","2.72655979737725","2.6332553761131","2.94013986903106","3.67078477741249","3.63222263128325","3.00108367603737","3.13406896647868","2.32672835778713","2.01062819389482","1.84966405592628","1.95122532659483","1.76963991603301","1.49337218439219","","","","","","","","",
"Bahrain","BHR","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.04230062894139","3.00974275009214","3.48063354816769","3.13949373369645","3.07102069342807","2.1752656303232","2.03545704846385","2.17351477932949","2.51156283434707","2.72370368308326","2.04833242850645","2.73773721870787","4.58532474301112","3.53014915480545","2.08313951371838","3.97523670026515","6.160145678441","5.5584249640168","5.99764153383054","4.41774099483233","7.49624220536658","4.20805223943627","","4.15315189930152","","","","","","","","","","","",
"Bahamas, The","BHS","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.988629185091598","0.819629977243215","0.939208748793824","1.39068564036222","1.42374961644676","1.5602216389618","1.66251039068994","1.83612428857488","1.08629606539816","1.17632130684147","1.10352666449575","1.06037271740346","1.06067225452531","0.764366539685618","1.07892734523135","0.983103230922511","1.36203004745629","1.47219810252827","1.62337070112103","1.39818232090692","1.51019834068956","1.92682551425209","1.96800492518936","2.2059606884767","2.21934447127685","2.30991079272826","1.93644420877206","","","","","","","","",
"Bosnia and Herzegovina","BIH","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24954470244812","1.45047486244202","1.81161416122239","1.78007590599088","2.097147814593","1.56793371650141","2.09976358247651","2.2282859744724","3.39623003295822","3.75595379770414","1.45888651726517","1.79709678423386","","","","","","","","",
"Belarus","BLR","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.21739130434783","5.23857868020305","5.25262743775642","3.93754684810095","4.6441547339175","5.69424529073413","4.14648492297351","3.55809064183705","3.27300794849898","2.43204527985466","0.819295822605143","2.24204480812147","2.34728295440452","3.30298722395804","3.27002283421853","3.1620235639678","2.56879136040459","2.11292598491252","1.56394920828055","0.944327816563329","1.33166136094827","1.29669436705714","1.04930456679491","0.830124191264557","0.808322047751951","","","","","","","","",
"Belize","BLZ","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.26957872612629","10.5361748450846","10.1129622980251","7.95145115228797","6.43771850317234","4.45949575727978","4.42175471587236","3.24192809709182","3.79392146315223","5.54536365908523","7.05874089033278","9.65254092769441","7.73944482384606","4.90728856291543","4.80469000963701","2.54540831892607","3.12849197121579","2.82789526096889","3.62438898154005","2.22863488303228","3.03686200378072","4.03675323609097","3.57743270137216","5.25925470421842","5.65920729568572","","","","","","","","","","",
"Bermuda","BMU","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3009593615604","0.256312734135939","2.3117856345415","2.13015607655936","2.1906172527215","2.30763662608305","2.52884459102991","3.52754030399801","3.8764175225376","3.07491161281041","3.83065649859806","2.33479763301804","2.36212102552608","2.6449359927151","3.09425507081112","1.8134673307598","2.00839932397978","2.17144190609914","2.60505709602796","3.78089777439413","2.84501104776956","2.96138366676328","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","1.59900145557422","1.24917824890599","1.43794099339512","","0.833606375352874","0.672927638433216","1.96423785174149","","","-1.48890054808939","-7.97784955753747","-4.12590892503309","-3.33205362171342","-4.27527861759756","-3.23085590728869","","","-0.301421338647202","-0.00208614072210842","-0.0186053750789166","-0.00932473642879461","-0.0137775502330312","-0.00895393618963323","0.302552775516354","0.502514516497454","0.611077298182784","0.697283635160209","0.792662345318129","0.897471614830513","1.01649864851257","0.765616930186354","0.494218494302059","0.466033556435929","0.547509183174488","0.562972894110127","0.367215116631739","0.320897501378858","","","","","","","","",
"Barbados","BRB","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.88675806200343","4.72637538104224","2.2805079198848","1.23965058133792","5.72907538108259","1.28880701954054","0.821732932158111","0.564434512443538","0.417490764731831","0.545309833564382","0.846673424596757","0.787853262575665","0.781867870107886","","","","","","","","","",
"Brunei Darussalam","BRN","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","29.4589591076789","24.2809888856791","32.3269267205437","26.341328905471","","20.4111532301232","14.2185827152337","12.7618309547534","11.2481952246059","13.77201945152","13.4210231562282","13.9542986809747","16.8613396065203","13.5358370960889","15.2956134519838","12.297895274106","22.8768164024127","21.6187507610378","26.0704313870394","18.0900873023618","14.7920136159375","12.9623344867052","9.64959179955347","11.8619165884295","11.1185152640428","11.6611419720539","9.40457468440997","12.2118721306214","11.5265518384458","13.7981277669564","12.9424190311065","8.23491819663746","8.03244616489282","10.226734773747","","","","","","","","",
"Botswana","BWA","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.69181194920842","5.77988269610764","5.87455274980281","5.73097738610092","5.89876340230528","5.57563557060286","6.64416161440654","","","","","","","","","","5.20820169229871","7.4381734865971","12.3537346783","14.4532633937424","11.2008567790119","7.76993331095315","6.42580348390448","5.62000001118462","7.30242812718842","7.52535991831729","7.73845544396539","","","","","","","","",
"Central African Republic","CAF","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18097229105485","","","","4.1047730716865","4.24314110396635","7.11284237554969","3.42103731905411","6.9609014810844","","","","","","","","","","","","",
"Canada","CAN","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.865131753944279","0.863242102503231","0.903629550857696","0.899821561716488","0.828817180405368","0.732184492695591","0.511145174533689","0.579449660655313","0.537032488817582","0.548854717203897","0.533875556817288","0.446294783471017","0.501387717215652","0.476113814632809","0.475397612081538","0.484533682055019","0.473080515898312","0.457449640606975","0.277603437454739","0.573907266055466","0.573393531751224","0.51903455514263","0.543507707126458","0.467762106853519","0.121961183960876","0.332237764275472","0.491673055931451","0.475511774276957","","","","","","","",
"Central Europe and the Baltics","CEB","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.16838713295433","2.53747210336935","2.37849207500804","2.39096776610175","2.46336877476241","2.18045561907355","2.17349994911025","2.12479536391995","2.85630904016046","3.3906614189148","2.93572877741733","2.91675134561693","3.13069232544325","3.43493689208354","3.12666196344995","2.90987399260049","2.74549155752607","2.75983181171183","2.54736180836859","2.39601550728538","2.40945472781776","2.74615661640855","2.0339079380738","","","","","","","","",
